drug_id,smiles
4941,CCNc1nc(-c2ccccc2)c(C#N)c(-c2cc(Cl)cc(Cl)c2)n1
4942,CCC(C)N1CCC(Oc2ccc(C#N)cc2)CC1
4943,NS(=O)(=O)c1ccc(CCn2c(SCC(=O)c3ccc(Cl)cc3)nc3ccccc3c2=O)cc1
4944,CC(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1
4945,Cc1ccc2c(c1)c(C(N)=O)c1n2CC(NC(=O)c2c(Cl)cc(-n3cnnc3)cc2Cl)(c2ccccc2)CC1
4946,CCc1ccccc1-n1nc(C)cc1Oc1ccccc1NC(=O)Nc1ccc(C2CCCCC2)cc1
4947,CNC(=O)NC1(c2ccccc2)CC2CCC(C1)N2C(c1ccccc1Cl)c1ccccc1Cl
4948,COc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C
4949,Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1cccnc1
4950,Cc1ccc(C(C(=O)N2CCOCC2)N2C(=O)C(C3Cc4ccccc4C3)NC(=O)C2CC(C)(C)C)cn1
4951,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(C=Cc3ccccc3)n2)[nH]n1
4952,CCC(=O)c1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1
4953,CN1CCN(c2nc(N)nc(CSc3ccccc3)n2)CC1
4954,CCc1nc2cc(O)ccc2c(Oc2ccc(OCCN(C)C)cc2)c1-c1ccccc1
4955,Nc1nn(-c2ccccc2)nc1C(=O)NCc1ccccc1
4956,NC(C(=O)N1CCCC1C(=O)NCc1cccc(Cl)c1)C1CCCCC1
4957,N#Cc1cccc(N=C2C(=O)NC(=O)C2c2cccc3ccccc23)c1
4958,CC(C)(C)c1nc(N2CCN(CCCCn3cc(C(F)(F)F)ccc3=O)CC2)cc(C(F)(F)F)n1
4959,c1ccc2c(NCCCCc3ccc(OCCCN4CCCCC4)cc3)c3c(nc2c1)CCCC3
4960,Nc1nc(-c2ccccc2)c2c(n1)-c1cc(Cc3cnccc3Cl)ccc1C2=O
4961,Nc1ccnc(Oc2cc(C(F)(F)F)ccc2-c2ccc(-c3cnc(N)nc3)c(F)c2)n1
4962,N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1
4963,O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2ccsc2)cc1
4964,CCc1ccc(-c2cc3ncn(C4CCN(C(=O)N(C)C5CCN(C)C5)C4)c(=O)c3s2)cc1
4965,O=C1Nc2ccccc2Nc2cc(-c3ccncc3Cl)ccc21
4966,CN(C)CCOc1ccc(N2C(=O)C(=Nc3cccc(C(F)(F)F)c3)c3ccccc32)cc1
4967,COc1ccc2nc(-c3ccccc3)nc(CCNC(C)=O)c2c1
4968,Clc1cccc(N2CCN(Cc3csc4ccccc34)CC2)c1Cl
4969,O=c1c(-c2ccccc2)c2ccccn2c(=O)n1CCCCN1CCCC(c2c[nH]c3ccccc23)C1
4970,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCNc2c3c(nc4ccccc24)CCCC3)cc1
4971,Cc1nc(N)sc1CCCN=C(N)NC(=O)NC(c1ccccc1)c1ccccc1
4972,COc1ccc(S(=O)(=O)Nc2cc(Br)cc(F)c2Br)cc1N1CCNCC1
4973,Cc1nn(-c2ccc(C(=O)NC3CCCc4cc(CN5CCCCC5)ccc43)cc2)c(=O)c2cccnc12
4974,CC(C)N1CC(C(=O)N2CCN(c3ccccc3CN3CCCC3)CC2)C(c2ccc(Cl)cc2)C1
4975,C#Cc1ccc(C(=O)N2CC3CNCC(C3)C2)o1
4976,O=C(c1cnc2ccccn12)N1CCN(CCc2ccc(F)cc2F)CC1
4977,CC1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2Cl)C1=O
4978,COc1ccc(CCS(=O)(=O)N2CCCC2C(=O)NO)cc1
4979,CC(C)N(CCN(C(=O)Nc1ccc(F)c(Cl)c1)C1CCC2(c3cccc(C#N)c3)CC2C1)C(C)C
4980,CN1CCC(c2noc3ccc(NC(=O)c4ccc(F)cc4)cc23)CC1
4981,COC(=O)c1c(C)cc(Oc2cc(C)cc(O)c2O)cc1O
4982,COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)c(F)c1
4983,COc1ccccc1CC(=O)NCc1cccnc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)CCN)CC1
4984,CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2ccc3[nH]c(O)cc3c2C1
4985,CCc1cccc(NC(=O)NCCCSCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)c1
4986,CCCN(CCC)C1CCc2ccc(O)cc2C1
4987,CCOC(=O)C1(C)CCCC2(C)C3CCC4(C)CC3(CCC12)CC4=NOCc1cccc(Cl)c1
4988,CCN(CC)CC(CCCc1ccccc1)N1CCN(C)CC1
4989,CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(C)(=O)=O)CN(C3CCCC3)C2)CC1
4990,N#Cc1ccc(N2CCC(NCCC(O)c3csc4ccccc34)CC2)cc1
4991,Fc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1F
4992,COc1cc(C(=O)O)ccc1NC(=O)C1NC(CC(C)(C)C)C(CNCc2ccccc2)(c2ccc(Cl)cc2F)C1c1cccc(Cl)c1F
4993,O=C(NCC1CCOC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1
4994,CCCNC(=O)NC(C)c1ccc(S(=O)(=O)c2ccc(OC)cc2S(=O)(=O)c2ccc(OC)cc2)cc1
4995,Nc1ccn(C2OC(COP(=O)(O)OC(c3ccccc3)P(=O)(O)O)C(O)C2O)c(=O)n1
4996,COc1ccnc(C2CC2COc2nc(Cl)c(C)c(NCc3sc(C)nc3C)n2)c1
4997,COc1cc(C(=O)N2CCOCC2)ccc1Nc1ncc(C2CC2)c(OC)n1
4998,CC1CCCN1CCCOc1ccc(-c2ccc(=O)n(-c3ccccn3)n2)cc1
4999,Cc1cc(C(=O)N2CCOCC2)cc(NC(=O)C2CCC(=O)N2C2CCN(Cc3ccc(Cl)c(C)c3)CC2)n1
5000,N=C(N)c1cc2c(OCc3ccccc3)cccc2s1
5001,Cc1cc(C)nc(N2CC3CN(C(=O)c4cccnc4Br)CC3C2)n1
5002,O=C(OC1CC2CCCC1N2)c1ccc([N+](=O)[O-])cc1
5003,CC(C)(C)n1nc2c(c1-c1ccccc1)CCNCC2
5004,Cc1cc(N2CCN(C)CC2)nc(N2CCOCC2)n1
5005,CNc1nc(C#Cc2ccccc2Cl)nc2c1ncn2C1C(O)C(O)C2CC21
5006,CCc1cc(CC(NC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)cc2c(C)[nH]nc12
5007,O=C1NCN(c2ccccc2)C12CCN(C1CCCc3cccc(F)c31)CC2
5008,COc1cc([N+](=O)[O-])ccc1OC(c1ccccc1)C1CCNC1
5009,CN(CCCON1C(N)=NC(N)=NC1(C)C)c1ccc(Cl)c(Cl)c1
5010,CCCC(Oc1ccc(-n2cc3cc(Cl)ccc3n2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1
5011,CCCCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1
5012,CC1CCCN1CCCOc1ccc(C(=O)CN2CCN(C(=O)c3cccn3C)CC2)cc1
5013,CCc1c(C(=O)N2CCc3cc4ccnc(N5CCNCC5)c4cc32)cnn1-c1ccc(C#N)cc1
5014,CCCc1nc2cccc(CCCNC(=O)CC)c2o1
5015,CC1C(Nc2nccc(-c3ccccc3)n2)CCCN1C(=O)c1ccccc1-n1nccn1
5016,COc1cc2c(cc1O)CCN1Cc3c(ccc(OC)c3OC)CC21
5017,Cc1onc(-c2ccccc2)c1COc1ccc(C(=O)NCC(C)O)cn1
5018,CN(C)CCC(CNC(=O)Nc1ccc(F)cc1)c1ccc(-c2cccc(C#N)c2)cc1
5019,CC(C)(C)Cc1nnc(Cc2c[nH]c3cc(F)ccc23)n1CCCc1c[nH]cn1
5020,CC(C)c1c2cnnc(NCc3ccccc3)c2nn1C
5021,N#CC(=Cc1cccs1)C(=O)Nc1ccc(S(N)(=O)=O)cc1
5022,COc1ccc(CN2CCC(NC(=O)c3ccc4ccccc4c3)CC2)cc1
5023,O=C(NC1CCC(c2cccc(F)c2F)Cn2c(CC(F)(F)F)cnc21)N1CCC(n2c(=O)[nH]c3ncccc32)CC1
5024,O=S(=O)(NCC1CCN(CCOc2cccc(F)c2)CC1)c1cccs1
5025,COc1ccccc1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NC(CCN(C)C)CSc4ccccc4)c([N+](=O)[O-])c3)cc2)CC1
5026,CCC(C)Cc1cc2c(s1)CC1c3cc(O)c(OC)cc3CCN1C2
5027,CC(C)CNCc1ccc(-c2ncccc2S(=O)(=O)N2CCCC2)cc1
5028,CC(C)C1COC(=O)N1c1cn2c(n1)-c1ccc(N3CCCC3C(N)=O)cc1OCC2
5029,c1ccc2c(c1)Cc1c-2[nH]c2ccccc12
5030,O=C1NC(c2ccccc2)(c2ccccc2)CN1C1CCN(Cc2cccs2)CC1
5031,COc1ccc(C(Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CN(C)C(C(=O)OC3CN4CCC3CC4)c3ccccc3)s2)cc1OC
5032,Fc1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)CN3)n2)cc1
5033,CC(C)C1NC(=O)C(Cc2ccc(Cl)cc2)NCCOc2ccccc2CCCNC(=O)C(CNC(N)=O)NC1=O
5034,CC1CN(CCCc2ccc(C(C)(C)C)cc2)CC(C)O1
5035,CN(CC1CCCCC1)C1C2C3CC4C5C3CC2C5C41
5036,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCN(Cc2ccncn2)CC1
5037,Fc1cccc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)n1
5038,Cc1nc2ccc(C(=O)c3c[nH]n(C)c3=O)cc2c(=O)n1-c1cccc(OC(F)(F)F)c1
5039,Cc1cc(C)cc(-c2cnc3cc(Cl)c(C(=O)Nc4ccncn4)cc3c2OCCC2CCCCN2)c1
5040,CCC(NC(=O)CCc1cc(-c2ccc(-c3ccccc3)cc2)no1)C(=O)NC(CC(=O)O)C(N)=O
5041,Cc1cc(C(N)=O)n2nc(C(C)(C)C)cc2n1
5042,NS(=O)(=O)c1nnc(NCC2CCCCC2)s1
5043,CCC(C)NC(=O)N(CCN1C2CCC1CC(c1cccc(C(N)=O)c1)C2)CC1CCCCC1
5044,O=c1[nH]c(F)c(-c2ccccc2)c(=O)[nH]1
5045,COc1ncc(Nc2ncc(C3=CCOCC3)cc2-c2nc(C)nc(N)n2)cc1F
5046,O=C(NCCCCN1CCN(c2ccccn2)CC1)c1cc2ccccc2cn1
5047,COc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12
5048,CC(C)C(NC(=O)CCN1CCC(Oc2ccccc2Cc2ccccc2)CC1)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(N)=O
5049,CN(C)CC=C1c2ccccc2COc2ccc(CC(=O)O)cc21
5050,CS(=O)(=O)Nc1ccc(-c2ccc(C(F)(F)F)cc2)cc1
5051,C=C1CN2C3CCC2C1C(c1ccc(C)cc1)C3
5052,Cc1nc(N(C)c2ccccc2)n2nc(C)c(-c3ccc(Cl)cc3Cl)c2n1
5053,CNc1nc(Nc2cc(OC)c(-c3cnn(C)c3)cc2Cl)ncc1C(F)(F)F
5054,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2c(C)noc21
5055,Cc1nnc(-c2cc(S(N)(=O)=O)c(Cl)cc2Cl)o1
5056,Nc1nc(NCc2ccccc2)nc2sc(-c3ccccc3)nc12
5057,CCCc1ccc(C(=O)c2cn(CCC)c3ccccc23)c2ccccc12
5058,COc1cc(N)c(Cl)cc1C(=O)OCCN1CCC(NC(=O)Cc2ccccc2Cl)CC1
5059,COc1cc(NC(=O)C2CC2(COc2cnc(C)nc2C)c2ccccc2)ncc1F
5060,CCCCc1ccc(C=CC(=O)NCCCCCN2CCC(c3c[nH]c4ccccc34)CC2)cc1
5061,Clc1ccc(N2CCN(CCCOc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)cc1
5062,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CC(F)(F)CN)c2n1
5063,NC1CCC(CC2CCC(N(Cc3ccccc3F)C(=O)CCCc3c(Cc4ccc(O)cc4)[nH]c4ccccc34)CC2)CC1
5064,CC1CCC(NC(=O)c2cc3cc(-c4ccc(F)cc4)cnc3n(CCN3CCOCC3)c2=O)CC1
5065,CC(C)(C)c1ccc(CCNc2cc(=O)[nH]c(=O)[nH]2)cc1
5066,COc1ccc(C(Nc2ccc(C(=N)N)cc2)C(=O)NCc2ccccc2)cc1OC
5067,Cc1cccc(C)c1-c1ccccc1SCCN(C)C
5068,CN1CCN(CCCN(c2nc3cc(Cl)c(F)cc3[nH]2)C2CCC3(c4ccc(C#N)cc4)CC23)CC1
5069,CCCCCn1cc(C(=O)Cc2ccc(Br)cc2)c2ccccc21
5070,CC(c1ccc(Cl)cc1)C1CCCCN1
5071,NS(=O)(=O)c1ccc(N=CCC(=O)c2ccc(Cl)cc2)cc1
5072,C#CCCCC(=O)OCC(CO)OCCCCC=CCC=CCC=CCC=CCCCCC
5073,Cn1nccc1-c1cc(NC(=O)c2ccc(F)cc2F)ccc1OCCN1CCOCC1
5074,COc1ccc(-c2c3cc4c(cc3cc(=O)n2NC(=O)Nc2ccc(C(C)=O)cc2)OCO4)cc1
5075,NS(=O)(=O)c1ccc(NC(=O)N2CCN(CCO)CC2)cc1
5076,COc1ccc(Nc2nc(N)n(-c3ccc(C#N)cc3)n2)cc1OC
5077,c1ccc(CCc2ccccc2OCc2ccccc2)cc1
5078,CC1OC2(CCN(CCc3ccccc3)CC2)CN(c2cncc(C(F)(F)F)c2)C1=O
5079,CN1C(=O)NC(=O)C12Cc1ccc(NC(=O)Cn3c(=O)[nH]c4c(Cl)cccc43)cc1C2
5080,OC1COC(n2cnc3c(NCc4cccc(Br)c4)nc(Cl)nc32)C1O
5081,CCCc1ccc(-c2cnc(N)cn2)c(F)c1Oc1ncccn1
5082,COC1Oc2ccc(Cl)cc2C(=O)C1C=Nc1ccccc1S(N)(=O)=O
5083,NS(=O)(=O)c1ccc(Nc2csc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc1
5084,Cn1c(=O)c2c(nc3n2CCN3C2CCCCCCC2)n(C)c1=O
5085,CCNC(=O)C1OC(n2cnc3c(N)nc(N4CCN(c5ccc(OCc6ccccc6)cc5)CC4)nc32)C(O)C1O
5086,CC12CCC3C(C=C(c4ccc(O)cc4)C4CC(=O)CCC43C)C1CCC2=O
5087,O=[N+]([O-])c1cc(NCc2cccc(I)c2)c2ncn(C3OC(CO)C(O)C3O)c2n1
5088,Cc1c2c(=O)n(-c3nc4ccccc4s3)[nH]c2cc(=O)n1CCc1c[nH]c2ccccc12
5089,CN1CCC2CC(=O)C(=O)C3C(c4ccccc4)CC1C23
5090,COc1ccc(C(=O)NCC(Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)Nc2ccccc2C(=O)c2ccccc2)cc1
5091,Cc1cc(-c2ccnc(Nc3cnn(C)c3)n2)ccc1CNC(=O)N1CC(OC(C)C)C1
5092,COc1ccc2c(c1)CCCN(C1CCN(C(=O)C3(F)CCN(Cc4ccnc(N)c4)CC3)CC1)C2
5093,Nc1ccccc1NC(=O)c1ccc(N2CCC3(CC2)C(=O)NCN3c2ccccc2)nc1
5094,CCOc1ccc(S(=O)(=O)N(CC(=O)NN=Cc2ccccc2O)c2ccc(C)cc2)cc1
5095,COc1cccc(-c2c(C#N)c(N)nc(SCCO)c2C#N)c1
5096,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3c(ncn3C)n2)cc1
5097,COc1ccc(-c2ccnc3c(N=Nc4ccc(S(N)(=O)=O)cc4)c(N)nn23)cc1
5098,O=S(=O)(c1ccccc1)n1c2c(c3ccccc31)CCNC2
5099,CC1CN2CCCC2CN1C(=O)N1Cc2c(NC(=O)c3cccc(F)c3F)n[nH]c2C1(C)C
5100,COc1ccccc1N1CCN(CCCN2C(=O)CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)CC1
5101,CN(C)c1ccc(-c2nnc(Nc3cccnc3Oc3ccccc3C(C)(C)C)s2)cc1
5102,CC12Cn3cnc(-c4ccc(F)cc4)c3C=C1CCCC2C(C)(O)C1CC1
5103,CN1CCN(Cc2ccc(NC(=O)OCC(Oc3cccc4sc(C(=N)N)cc34)c3ccccc3)cc2)CC1
5104,CC(C)C1CCC(C(=O)c2cn(CCN3CCOCC3)c3ccccc23)CC1
5105,CC(=O)Nc1ccc(C23CCC(N(CCCN4CCN(C)CC4)C(=O)Nc4ccc(F)c(Cl)c4)C2C3)cc1
5106,CN1CCN(c2nc(=O)c3cc(Cl)ccc3[nH]2)CC1
5107,CC1CCCCC(O)C2CCC2CN2CC3(CCCc4cc(Cl)ccc43)COc3ccc(cc32)C(=O)NS1(=O)=O
5108,CC(Nc1cc(C(N)=O)nc(-c2ccc(Oc3ccc(Cl)cc3F)cc2)n1)C(N)=O
5109,CCCS(=O)(=O)c1cccc(C#Cc2c(OCC(=O)O)cccc2-c2sc(C)nc2C)c1
5110,CCNC(=O)C1CCC2(C)CCC3c4ccc(OCCCN5CCCC5C)cc4CCC3C12
5111,CN(C)S(=O)(=O)c1ccccc1-c1ccc(-c2cnc(N)cn2)cc1F
5112,Cc1nc(N)sc1CCCN=C(N)NC(=O)NC(C)c1ccc(F)cc1
5113,N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)CCC2CCCC2)cc1
5114,COc1cccc(C(=O)Nc2ccc(OCCN3CCN(S(C)(=O)=O)CC3)c(-c3ccnn3C)c2)c1
5115,CCCCCCCCC=CCCCCCCCCCCCC(=O)Nc1ccc(N2CCOCC2)cc1
5116,Nc1ccccc1C(=O)Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1
5117,CNCc1cn(CCNC(C)=O)c2nc(OC)ccc12
5118,O=C(NC(Cc1ccc(-c2ccccc2)cc1)C(=O)O)C(S)Cc1ccccc1
5119,Cc1ncccc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1
5120,CCCn1c(=O)c2[nH]c(-c3ccc(C)cc3)c(O)c2n(CCC)c1=O
5121,O=c1[nH]cnc2c(C3OC(CSc4ccccc4)C(O)C3O)[nH]nc12
5122,C#CCOc1cccc(C=NCc2ccc(S(N)(=O)=O)cc2)c1
5123,CC(=O)c1ccc(Nc2nc3ccc(C(=O)N(CCC(C)C)CCC(C)C)cc3n2CCN)cc1
5124,Cc1cc(=O)n2[nH]cc(C(=O)NCc3ccccc3)c2n1
5125,COc1cccc(S(=O)(=O)Nc2ccc3c(c2)C(=NO)c2ccccc2-3)c1
5126,CC(C)CC(O)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)N(Cc2ccccn2)Cc2ccccn2)CC1
5127,Cc1ccc(-c2c(=O)n(CCCCN3CCCC(c4c[nH]c5ccccc45)C3)c(=O)n3ccccc23)cc1
5128,NCC1CCC(C(=O)NC(Cc2ccccc2)c2cc(-c3ccc4c(N)ncnc4c3)ccn2)CC1
5129,O=C1CC2CCc3ccsc3C2=NN1CCN1CCN(Cc2ccccc2)CC1
5130,Nc1ncc(-c2cc(N3CC4CC3CS4)nc(C3CCOC3)n2)cc1OC(F)F
5131,NS(=O)(=O)c1ccc(-n2cc(C=NNc3nc(-c4cc5ccccc5oc4=O)cs3)c(-c3ccc(F)cc3)n2)cc1
5132,O=C(NC1CCC(CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc(-n2cccn2)cc1
5133,Cn1c(=NOCc2ccccc2Cl)ccn(C2OC(COP(=O)(O)CP(=O)(O)O)C(O)C2O)c1=O
5134,Cc1ccc2c(=O)c(C(=O)NC3CCCC3)cn(CCN3CCOCC3)c2n1
5135,c1ccc2c(c1)c1c(n2Cc2ccc(Cn3c4c(c5ccccc53)CCC4)cc2)CCC1
5136,Cc1cc(N2CC3CN(C(=O)c4c(F)cccc4-n4nccn4)CC3C2)nc(C(F)(F)F)n1
5137,Cc1ccc(-c2ncccn2)c(C(=O)N2C3CCC2C(COc2cnc4ccccc4n2)C3)c1
5138,C#CCN(C)Cc1ccc(OCCCCCN2CCN(c3cccc4c3ccn4Cc3cccc(Cl)c3)CC2)cc1
5139,O=C(NCc1cccc([N+](=O)[O-])c1)NCc1ccccc1[N+](=O)[O-]
5140,CN1CCc2c(sc3ncn(CCN4CCN(c5ncnc6ccccc56)CC4)c(=O)c23)C1
5141,O=C1CC(c2ccccc2)CC(=O)N1CCN1CCN(c2ccccc2Cl)CC1
5142,CNC(=O)C12CC1C(n1cnc3c(NC)nc(-n4cc(-c5ccccn5)nn4)nc31)C(O)C2O
5143,CCCC1NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(OC)cc2)NCCOc2ccccc2CCCNC1=O
5144,N#CC1(c2ccccc2F)CCC(CNc2ncccc2NC(=O)CC(F)(F)F)CC1
5145,Cc1ccnc(Oc2c(C3CCC3)ccc(-c3cnc(N)nc3)c2F)n1
5146,COc1cc(N2CCC(C(Cn3nc(C(F)(F)F)c(Cl)c3C)NC(=O)CF)CC2)c(Cl)cc1Cl
5147,CC(C)(C)COc1ccc2c(c1)C1(COC(=N)N1)c1cc(-c3cncc(C#N)c3)ccc1O2
5148,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)c(Cl)c1)C(c1ccccc1)c1ccccn1
5149,COc1ccc(C=C(C(C)=O)C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
5150,COc1ccc(-c2c3cc4c(cc3cc(=O)n2N)OCO4)cc1
5151,Cc1cccc(C#CC=C2CCN(S(=O)(=O)c3ccc(C#N)cc3)CC2)n1
5152,COc1ccc(OC2=CC(=O)C(=O)c3ccccc32)cc1
5153,CCOC(=O)C1CCCCC(NC(=O)C=Cc2cc(Cl)ccc2-n2cnnn2)c2nc(c[nH]2)-c2ccc(NC(=O)OC)cc2N1
5154,CC(=O)OCOC(=O)c1ccc(C(Cl)=CC2C=C(C)CC3CC(CC(=O)NCc4ccc(Cl)cc4)C=CC23C(=O)OCOC(C)=O)cc1
5155,O=S(=O)(O)c1ccc(NCc2ccc3c(c2)OCO3)c2c(O)cccc12
5156,Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3F)c2n1
5157,Nc1ncc(-c2cc(N3CC4CC3CO4)nc(N3CCN(CC4CC4)CC3)n2)cn1
5158,NS(=O)(=O)c1ccc(-n2cc(-c3ccc(Cl)cc3)c3c(=O)[nH]cnc32)cc1
5159,O=c1nc(SCc2cccc([N+](=O)[O-])c2)nc(SCc2ccccc2)[nH]1
5160,Nc1nc(-c2ccco2)c2cnn(Cc3cccc(OCCCCCCC(=O)NO)c3)c2n1
5161,CC(C)=Cc1nc(C(F)(F)F)ccc1CNC(=O)C(C)c1ccc(NS(C)(=O)=O)c(F)c1
5162,O=C1Nc2ccccc2C1=Cc1cn(CC(O)Cn2cc(C=C3C(=O)Nc4ccccc43)c3ccccc32)c2ccccc12
5163,O=C(NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)C(Cc1ccc(Br)cc1)N1C(=O)C(=Cc2ccc(-c3ccc(Cl)cc3)cc2)SC1=S
5164,NC(=O)c1cccc2[nH]c(-c3ccc(N4CCN(Cc5ccccc5)CC4)nc3)nc12
5165,Nc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1
5166,O=C(Cc1ccc(O)cc1)Nc1nc(-c2ccncc2)cs1
5167,CC(=O)Nc1nc(C)c(-c2ccc(S(C)(=O)=O)c(F)c2)s1
5168,CN(C)C1Cc2ccccc2C(c2cccc([N+](=O)[O-])c2)C1
5169,O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ccc(F)cc32)CC1
5170,O=C(c1cccc(F)c1-c1ncccn1)N1C2CCC1C(Nc1nccn3c(Br)cnc13)C2
5171,O=C(NO)C1(S(=O)(=O)c2ccc(OCCCn3nnc(-c4ccc(OC(F)(F)F)cc4)n3)cc2)CCOCC1
5172,Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2ccc(C(=O)O)cn2)C3=O)cc(C)c1Cl
5173,CCC(=O)NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21
5174,CC(C)C(=O)Nc1cccc(C2CCN(Cc3ccc(Oc4ccccc4)cc3)CC2)c1
5175,Nc1nc(N2CCCC2)nc2nc(-c3ccco3)nn12
5176,CN(C)c1cn(S(=O)(=O)c2ccccc2)c2ccccc12
5177,CC1OCC(C[N+](C)(C)C)OC1(C)C
5178,Cc1ccc(CN(CC(O)COc2cccc3[nH]ccc23)C(C)(C)C)cc1
5179,Clc1ccc(OCCCCCCCN2CCCCC2)cc1
5180,N=C(Nc1ccc(I)cc1)NC12CC3CC(CC(C3)C1)C2
5181,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12
5182,O=C1Nc2ccccc2C1=Nc1cccc(C(F)(F)F)c1
5183,O=C(NN1CCCCC1)c1cc(-n2cccc2)n(-c2ccc(Cl)cc2)n1
5184,CCCCCCN(CCCCCC)CC(=O)N(CCCN)CCc1ccc(S(N)(=O)=O)cc1
5185,Cc1nc(N2CCC(O)C2)ncc1-c1cc(C(F)(F)F)cc2[nH]ncc12
5186,CC1CN(CC(Cc2ccccc2)C(=O)NC(Cc2cccc3ccccc23)C(=O)O)CCC1(C)c1cccc(O)c1
5187,CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Nc3cn4cc(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)ccc4n3)cc2)CC1
5188,CC1NCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)NC(=O)CN(C)C1=O
5189,Cc1cncc(-c2nc3cc(F)cc(F)c3c(N3CC(C)(C)c4ncc(N5CCOCC5)cc43)c2C)c1
5190,CC1CCC(C(NC(=O)c2cccc(-n3cnnn3)c2)C(=O)N2CC(Cl)C3OCC(=O)C32)CC1
5191,CCNC(=O)N(C)CC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1
5192,Cc1cc(O)cc(C)c1CC(N)C(=O)NC1CCNc2ccc(CC3CCCCC3)cc21
5193,CNc1nc(C#Cc2ccc(Cl)s2)nc2[nH]cnc12
5194,CCc1cc2c(N3CCN(C(=O)CC(F)(F)F)CC3)nc(NC(=O)NCCC(=O)O)nc2s1
5195,CNc1ccc(C#Cc2ccc(OCCOCCO)cc2)cc1
5196,CCCn1c(=O)c2[nH]c(-c3cnn(CC4CC(=O)N(c5ccc(F)cc5)C4)c3)nc2n(CCC)c1=O
5197,CN(C)CC1CCCc2cc(S(=O)(=O)c3ccccc3)ccc21
5198,CC(C)NCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12
5199,O=C1NCCCC(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC1Cc1c[nH]c2ccccc12
5200,O=C(C=Cc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)OCCO
