drug_id,smiles
6679,Cc1nc2c(Nc3ccc(C(F)F)cc3N(C)S(C)(=O)=O)cc(Nc3cccc(C#N)n3)nc2[nH]1
6680,Cc1nc2c(Nc3ccc(C4CCOCC4)cc3N(C)S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6681,Cc1nn(C)cc1-c1ccc(Nc2cc(NC(=O)C3CC3)nc3[nH]c(C(F)F)nc23)c(N(C)S(C)(=O)=O)c1
6682,Cc1c(-c2ccc(Nc3cc(NC(=O)C4CC4)nc4[nH]c(C(F)F)nc34)c(N(C)S(C)(=O)=O)c2)cnn1C
6683,Cc1nc2c(Nc3ccc(-c4cnn(C)c4C)cc3N(C)S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6684,CN(c1cc(C(F)F)ccc1Nc1cc(Nc2ccn(C)n2)nc2[nH]c(C(F)F)nc12)S(C)(=O)=O
6685,CS(=O)(=O)c1cc(C2CC2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6686,COc1c(Nc2cc(Nc3cnc(C(C)(C)OC)c(C#N)n3)nc3[nH]c(C)nc23)cccc1-c1nnn(C)n1
6687,CS(=O)(=O)c1cc(Cl)ccc1Nc1cc(NC(=O)[C@H]2C[C@H]2F)nc2[nH]c(C(F)F)nc12
6688,COc1c(Nc2cc(Nc3cc(C(F)(F)F)n(C)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1ncn(C)n1
6689,CN(c1cc(-c2cnn(C)c2)ccc1Nc1cc(NC(=O)[C@@H]2C[C@@H]2F)nc2[nH]c(C(F)F)nc12)S(C)(=O)=O
6690,Cc1nc2c(Nc3ccc(-c4cncn4C)cc3N(C)S(C)(=O)=O)cc(NC(=O)[C@@H]3C[C@@H]3F)nc2[nH]1
6691,Cc1nc2c(Nc3ccc(-c4cnn(C)c4)cc3N(C)S(C)(=O)=O)cc(NC(=O)[C@@H]3C[C@@H]3F)nc2[nH]1
6692,Cn1ccc(-c2ccc(Nc3cc(NC(=O)[C@@H]4C[C@@H]4F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)n1
6693,Cc1nc2c(Nc3ccc(-c4ccn(C)n4)cc3S(C)(=O)=O)cc(NC(=O)[C@@H]3C[C@@H]3F)nc2[nH]1
6694,CN(c1cc(-c2cncn2C)ccc1Nc1cc(NC(=O)[C@@H]2C[C@@H]2F)nc2[nH]c(C(F)F)nc12)S(C)(=O)=O
6695,COc1c(Nc2cc(NC(=O)[C@@H]3C[C@@H]3F)nc3[nH]c(C(F)F)nc23)cccc1-c1ncn(C)n1
6696,Cn1cncc1-c1ccc(Nc2cc(NC(=O)C3CC3)nc3[nH]c(C(F)F)nc23)c(S(C)(=O)=O)c1
6697,Cc1nc2c(Nc3ccc(-c4cncn4C)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6698,Cc1cc(-c2ccc(Nc3cc(NC(=O)C4CC4)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)nn1C
6699,Cc1nc2c(Nc3ccc(-c4cc(C)n(C)n4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6700,CN(c1cc([C@H]2CCCCO2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12)S(C)(=O)=O
6701,CN(c1cc([C@@H]2CCCCO2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12)S(C)(=O)=O
6702,CS(=O)(=O)c1cc(C2CCC2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6703,Cc1nc2c(Nc3ccc(C4CCC4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6704,COCc1ccc(Nc2cc(NC(=O)C3CC3)nc3[nH]c(C(F)F)nc23)c(S(C)(=O)=O)c1
6705,COCc1ccc(Nc2cc(NC(=O)C3CC3)nc3[nH]c(C)nc23)c(S(C)(=O)=O)c1
6706,Cc1nc2c(Nc3ccc(-c4ccn(C)n4)cc3S(C)(=O)=O)cc(NC(=O)[C@H]3C[C@H]3F)nc2[nH]1
6707,Cc1nc2c(Nc3ccc(C4CCOCC4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6708,Cc1nc2c(Nc3ccc(-c4cn(C)cn4)cc3S(C)(=O)=O)cc(NC(=O)[C@H]3CC3(F)F)nc2[nH]1
6709,Cc1nc2c(Nc3ccc(-c4cn(C)cn4)cc3S(C)(=O)=O)cc(NC(=O)[C@@H]3CC3(F)F)nc2[nH]1
6710,CS(=O)(=O)N(c1ccccc1Nc1cc(Nc2cccc(C#N)n2)nc2[nH]c(C(F)F)nc12)C(F)F
6711,CN(c1cc(-c2cnn(C)c2)ccc1Nc1cc(NC(=O)[C@@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12)S(C)(=O)=O
6712,CN(c1cc(-c2cnn(C)c2)ccc1Nc1cc(NC(=O)[C@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12)S(C)(=O)=O
6713,CS(=O)(=O)c1cc(C2CCOCC2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6714,Cc1nc2c(Nc3ccc(-c4cnn(C)c4)cc3N(C)S(C)(=O)=O)cc(NC(=O)[C@@H]3CC3(F)F)nc2[nH]1
6715,Cc1nc2c(Nc3ccc(-c4cnn(C)c4)cc3N(C)S(C)(=O)=O)cc(NC(=O)[C@H]3CC3(F)F)nc2[nH]1
6716,CN(c1cc(-c2cnn(C)c2)ccc1Nc1cc(NC(=O)[C@H]2C[C@H]2F)nc2[nH]c(C(F)F)nc12)S(C)(=O)=O
6717,Cn1ccc(-c2ccc(Nc3cc(NC(=O)[C@@H]4CC4(F)F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)n1
6718,Cn1ccc(-c2ccc(Nc3cc(NC(=O)[C@H]4CC4(F)F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)n1
6719,Cc1nc2c(Nc3ccc(-c4ccn(C)n4)cc3S(C)(=O)=O)cc(NC(=O)[C@@H]3CC3(F)F)nc2[nH]1
6720,Cc1nc2c(Nc3ccc(-c4ccn(C)n4)cc3S(C)(=O)=O)cc(NC(=O)[C@H]3CC3(F)F)nc2[nH]1
6721,Cc1nc2c(Nc3ccc(-c4nn(C)cc4C)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6722,CP(C)(=O)c1ccccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6723,Cc1nc2c(Nc3ccccc3P(C)(C)=O)cc(NC(=O)C3CC3)nc2[nH]1
6724,Cn1cnc(-c2ccc(Nc3cc(NC(=O)[C@H]4CC4(F)F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)c1
6725,Cn1cnc(-c2ccc(Nc3cc(NC(=O)[C@@H]4CC4(F)F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)c1
6726,Cc1cn(C)nc1-c1ccc(Nc2cc(NC(=O)C3CC3)nc3[nH]c(C(F)F)nc23)c(S(C)(=O)=O)c1
6727,CS(=O)(=O)c1cc([C@@H]2CCCCO2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6728,CS(=O)(=O)c1cc([C@H]2CCCCO2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6729,Cc1nc2c(Nc3ccccc3N(C(F)F)S(C)(=O)=O)cc(Nc3cccc(C#N)n3)nc2[nH]1
6730,Cc1nc2c(Nc3ccc(-c4cn(C)cn4)cc3S(C)(=O)=O)cc(NC(=O)[C@@H]3C[C@@H]3F)nc2[nH]1
6731,Cc1nc2c(Nc3ccc(-c4cn(C)cn4)cc3S(C)(=O)=O)cc(NC(=O)[C@H]3C[C@H]3F)nc2[nH]1
6732,CS(=O)(=O)c1cc([C@H]2CCCOC2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6733,CS(=O)(=O)c1cc([C@@H]2CCCOC2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6734,Cc1nc2c(Nc3ccc([C@@H]4CCCOC4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6735,Cc1nc2c(Nc3ccc(C4CCCOC4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6736,Cc1nc2c(Nc3ccc([C@H]4CCCCO4)cc3S(C)(=O)=O)cc(NC(=O)[C@H]3CC3(F)F)nc2[nH]1
6737,Cc1nc2c(Nc3ccc([C@H]4CCCCO4)cc3S(C)(=O)=O)cc(NC(=O)[C@@H]3CC3(F)F)nc2[nH]1
6738,CS(=O)(=O)c1cc(C(F)(F)F)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6739,Cc1nc2c(Nc3ccc(C(F)(F)F)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6740,Cc1nc2c(Nc3ccc(-c4cncn4C)cc3S(C)(=O)=O)cc(NC(=O)[C@@H]3C[C@@H]3F)nc2[nH]1
6741,Cc1nc2c(Nc3ccc(-c4cncn4C)cc3S(C)(=O)=O)cc(NC(=O)[C@H]3C[C@H]3F)nc2[nH]1
6742,Cc1nc2c(Nc3ccc(-c4nn(C)cc4C)cc3S(C)(=O)=O)cc(NC(=O)[C@@H]3C[C@@H]3F)nc2[nH]1
6743,Cc1nc2c(Nc3ccc(-c4nn(C)cc4C)cc3S(C)(=O)=O)cc(NC(=O)[C@H]3C[C@H]3F)nc2[nH]1
6744,Cc1c(-c2ccc(Nc3cc(NC(=O)C4CC4)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)cnn1C
6745,Cc1nc2c(Nc3ccc(-c4cnn(C)c4C)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6746,COc1c(Nc2cc(NC(=O)[C@@H]3C[C@@H]3F)nc3[nH]c(C)nc23)cccc1-c1ncn(C)n1
6747,COc1c(Nc2cc(NC(=O)[C@H]3C[C@H]3F)nc3[nH]c(C)nc23)cccc1-c1ncn(C)n1
6748,Cc1nc2c(Nc3ccc(-c4cnn(C)c4)cc3N(C)S(C)(=O)=O)cc(NC(=O)[C@H]3C[C@H]3F)nc2[nH]1
6749,CN(c1cc(-c2cncn2C)ccc1Nc1cc(NC(=O)[C@@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12)S(C)(=O)=O
6750,CN(c1cc(-c2cncn2C)ccc1Nc1cc(NC(=O)[C@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12)S(C)(=O)=O
6751,CS(=O)(=O)c1cc(C2CC2)ccc1Nc1cc(Nc2cccc(C(F)(F)F)n2)nc2[nH]c(C(F)F)nc12
6752,Cc1nc2c(Nc3ccc(C4CC4)cc3S(C)(=O)=O)cc(Nc3cccc(C(F)(F)F)n3)nc2[nH]1
6753,Cc1nc2c(Nc3ccc(-c4cncn4C)cc3N(C)S(C)(=O)=O)cc(NC(=O)[C@@H]3CC3(F)F)nc2[nH]1
6754,Cc1nc2c(Nc3ccc(-c4cncn4C)cc3N(C)S(C)(=O)=O)cc(NC(=O)[C@H]3CC3(F)F)nc2[nH]1
6755,COCCNc1ccc(Nc2cc(Nc3ccccc3N(C)S(C)(=O)=O)c3nc(C)[nH]c3n2)nc1C#N
6756,Cc1cc(-c2ccc(Nc3cc(Nc4cccc(C#N)n4)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)nn1C
6757,Cc1nc2c(Nc3ccc([C@@H]4CCCCO4)cc3S(C)(=O)=O)cc(NC(=O)[C@H]3CC3(F)F)nc2[nH]1
6758,Cc1nc2c(Nc3ccc([C@@H]4CCCCO4)cc3S(C)(=O)=O)cc(NC(=O)[C@@H]3CC3(F)F)nc2[nH]1
6759,CS(=O)(=O)c1cc([C@H]2CCCCO2)ccc1Nc1cc(NC(=O)[C@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12
6760,CS(=O)(=O)c1cc([C@H]2CCCCO2)ccc1Nc1cc(NC(=O)[C@@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12
6761,Cc1nc2c(Nc3ccc(C4=NC(C)(C)CO4)cc3S(C)(=O)=O)cc(NC(=O)[C@@H]3C[C@@H]3F)nc2[nH]1
6762,CC1(C)CN=C(c2ccc(Nc3cc(NC(=O)C4CC4)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)O1
6763,Cc1nc2c(Nc3ccc(C4=NCC(C)(C)O4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6764,CP(C)(=O)c1cc(C2CC2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6765,Cc1nc2c(Nc3ccc(C4CC4)cc3P(C)(C)=O)cc(NC(=O)C3CC3)nc2[nH]1
6766,CS(=O)(=O)c1cc(-c2ccn(C3CC3)n2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6767,Cc1csc(-c2ccc(Nc3cc(NC(=O)C4CC4)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)n1
6768,Cc1csc(-c2ccc(Nc3cc(NC(=O)C4CC4)nc4[nH]c(C)nc34)c(S(C)(=O)=O)c2)n1
6769,Cc1cc(-c2ccc(Nc3cc(Nc4cccc(C(F)(F)F)n4)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)nn1C
6770,Cc1nc2c(Nc3ccc([C@@H]4CCOC4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6771,Cc1nc2c(Nc3ccc([C@H]4CCOC4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6772,CS(=O)(=O)c1cc(C2CCOCC2)ccc1Nc1cc(NC(=O)[C@@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12
6773,CS(=O)(=O)c1cc(C2CCOCC2)ccc1Nc1cc(NC(=O)[C@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12
6774,COCCNc1ccc(Nc2cc(Nc3ccccc3N(C)S(C)(=O)=O)c3nc(C(F)F)[nH]c3n2)nc1C#N
6775,C[S@+]([O-])c1ccccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6776,C[S@@+]([O-])c1ccccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6777,Cc1nc2c(Nc3ccc(-c4cc(C)n(C)n4)cc3S(C)(=O)=O)cc(Nc3cccc(C(F)(F)F)n3)nc2[nH]1
6778,Cc1ncc(Nc2cc(Nc3ccc(-c4cc(C)n(C)n4)cc3S(C)(=O)=O)c3nc(C(F)F)[nH]c3n2)nc1C
6779,Cn1cnc(-c2ccc(Nc3cc(NC(=O)[C@H]4C[C@H]4F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)c1
6780,Cc1c(-c2ccc(Nc3cc(Nc4cccc(C#N)n4)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)cnn1C
6781,Cc1ccc(Nc2cc(Nc3ccc(-c4cc(C)n(C)n4)cc3S(C)(=O)=O)c3nc(C(F)F)[nH]c3n2)nc1C#N
6782,Cc1cnc(-c2ccc(Nc3cc(NC(=O)C4CC4)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)s1
6783,Cc1nc2c(Nc3ccc(-c4ncc(C)s4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6784,CS(=O)(=O)c1cc([C@H]2CCCO2)ccc1Nc1cc(NC(=O)[C@@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12
6785,CS(=O)(=O)c1cc([C@H]2CCCO2)ccc1Nc1cc(NC(=O)[C@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12
6786,Cc1c(-c2ccc(Nc3cc(NC(=O)[C@@H]4CC4(F)F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)cnn1C
6787,Cc1c(-c2ccc(Nc3cc(NC(=O)[C@H]4CC4(F)F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)cnn1C
6788,CS(=O)(=O)c1cc([C@H]2CCCOC2)ccc1Nc1cc(NC(=O)[C@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12
6789,CS(=O)(=O)c1cc([C@H]2CCCOC2)ccc1Nc1cc(NC(=O)[C@@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12
6790,Cc1nc2c(Nc3ccc(-c4nc(C)c(C)s4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6791,Cc1cc(-c2ccc(Nc3cc(NC(=O)[C@@H]4CC4(F)F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)nn1C
6792,Cc1cc(-c2ccc(Nc3cc(NC(=O)[C@H]4CC4(F)F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)nn1C
6793,Cc1cn(C)nc1-c1ccc(Nc2cc(Nc3cnc(C)c(C)n3)nc3[nH]c(C(F)F)nc23)c(S(C)(=O)=O)c1
6794,CS(=O)(=O)c1cc([C@@H]2CCCO2)ccc1Nc1cc(NC(=O)[C@@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12
6795,CS(=O)(=O)c1cc([C@@H]2CCCO2)ccc1Nc1cc(NC(=O)[C@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12
6796,CS(=O)(=O)c1cc(C2CCC2)ccc1Nc1cc(NC(=O)[C@@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12
6797,CS(=O)(=O)c1cc(C2CCC2)ccc1Nc1cc(NC(=O)[C@H]2CC2(F)F)nc2[nH]c(C(F)F)nc12
6798,COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]c(C(F)F)nc23)cccc1-c1nc(C)cs1
6799,COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]c(C)nc23)cccc1-c1nc(C)cs1
6800,Cn1cnc(-c2ccc(Nc3cc(NC(=O)[C@@H]4C[C@@H]4F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)c1
6801,CS(=O)(=O)c1cc([C@@H]2CCCCO2)ccc1Nc1cc(NC(=O)C2CC2(F)F)nc2[nH]c(C(F)F)nc12
6802,CN=S(C)(=O)c1ccccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C)nc12
6803,CS(=O)(=O)c1cc([C@H]2CCCO2)ccc1Nc1cc(NC(=O)C2CC2(F)F)nc2[nH]c(C(F)F)nc12
6804,Cc1nc2c(Nc3ccc(C4CCC(C)(C)O4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6805,Cc1c(-c2ccc(Nc3cc(NC(=O)C4CC4(F)F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)cnn1C
6806,CC1(C)CCC(c2ccc(Nc3cc(NC(=O)C4CC4)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)O1
6807,C[S+]([O-])c1ccccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6808,Cc1nc2c(Nc3ccc(C4CCCO4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6809,CS(=O)(=O)c1cc(C2CCCO2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6810,Cc1nc2c(Nc3ccccc3[S+](C)[O-])cc(NC(=O)C3CC3)nc2[nH]1
6811,CS(=O)(=O)c1cc(C2CCOCC2)ccc1Nc1cc(NC(=O)C2CC2(F)F)nc2[nH]c(C(F)F)nc12
6812,Cc1cc(-c2ccc(Nc3cc(NC(=O)C4CC4(F)F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)nn1C
6813,Cc1nc2c(Nc3ccc(C4=NC(C)(C)CO4)cc3S(C)(=O)=O)cc(NC(=O)[C@H]3C[C@H]3F)nc2[nH]1
6814,Cc1nc2c(Nc3ccc([C@H]4CCCO4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3(F)F)nc2[nH]1
6815,Cc1cnc(-c2ccc(Nc3cc(Nc4cccc(C#N)n4)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)n1C
6816,Cc1nc2c(Nc3ccc(-c4c(C)nn(C)c4C)cc3S(C)(=O)=O)cc(Nc3cnc(C)c(C)n3)nc2[nH]1
6817,Cc1ncc(Nc2cc(Nc3ccc(-c4c(C)nn(C)c4C)cc3S(C)(=O)=O)c3nc(C(F)F)[nH]c3n2)nc1C
6818,Cc1cc(Nc2cc(Nc3ccc(-c4c(C)nn(C)c4C)cc3S(C)(=O)=O)c3nc(C)[nH]c3n2)nc(C)n1
6819,Cc1cc(Nc2cc(Nc3ccc(-c4c(C)nn(C)c4C)cc3S(C)(=O)=O)c3nc(C(F)F)[nH]c3n2)nc(C)n1
6820,Cc1nc2c(Nc3ccc(C4=NC(C)(C)CS4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3(F)F)nc2[nH]1
6821,Cc1nn(C)c(C)c1-c1ccc(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]c(C(F)F)nc23)c(S(C)(=O)=O)c1
6822,Cc1nc2c(Nc3ccc([C@@H]4CCCO4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3(F)F)nc2[nH]1
6823,COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nc(C)cs1
6824,Cc1c(-c2ccc(Nc3cc(NC(=O)C4CC4)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)nn(C)c1C
6825,CC1(C)CSC(c2ccc(Nc3cc(NC(=O)C4CC4(F)F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)=N1
6826,Cc1nc2c(Nc3ccc(-c4ncc(C)n4C)cc3S(C)(=O)=O)cc(Nc3cccc(C#N)n3)nc2[nH]1
6827,CC1(C)CC[C@@H](c2ccc(Nc3cc(NC(=O)C4CC4)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)OC1
6828,CC1(C)CC[C@H](c2ccc(Nc3cc(NC(=O)C4CC4)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)OC1
6829,Cc1nc2c(Nc3ccc(-c4c(C)nn(C)c4C)cc3S(C)(=O)=O)cc(Nc3cccc(C#N)n3)nc2[nH]1
6830,CC1(C)CCC(c2ccc(Nc3cc(NC(=O)C4CC4)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)OC1
6831,Cc1nc2c(Nc3ccc(C4CC(C)(C)OC(C)(C)C4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6832,CS(=O)(=O)c1cc(C2CCC2)ccc1Nc1cc(NC(=O)C2CC2(F)F)nc2[nH]c(C(F)F)nc12
6833,CS(=O)(=O)c1cc([C@@H]2CCCOC2)ccc1Nc1cc(NC(=O)C2CC2(F)F)nc2[nH]c(C(F)F)nc12
6834,CS(=O)(=O)c1cc([C@H]2CCCOC2)ccc1Nc1cc(NC(=O)C2CC2(F)F)nc2[nH]c(C(F)F)nc12
6835,Cc1nc2c(Nc3ccc(C4CCC4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3(F)F)nc2[nH]1
6836,CN=S(C)(=O)c1ccccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6837,Cc1nc2c(Nc3ccc(-c4nn(C)cc4C)cc3S(C)(=O)=O)cc(NC(=O)C3CC3(C)C)nc2[nH]1
6838,Cc1cn(C)nc1-c1ccc(Nc2cc(NC(=O)C3CC3(C)C)nc3[nH]c(C(F)F)nc23)c(S(C)(=O)=O)c1
6839,CS(=O)(=O)c1cc(C2CCCCO2)ccc1Nc1cc(Nc2cccc(C(F)(F)F)n2)nc2[nH]c(C(F)F)nc12
6840,Cc1cc(Nc2cc(Nc3ccc(C4CCCCO4)cc3S(C)(=O)=O)c3nc(C(F)F)[nH]c3n2)nc(C)n1
6841,Cc1cc(Nc2cc(Nc3ccc(C4CCCCO4)cc3S(C)(=O)=O)c3nc(C)[nH]c3n2)nc(C)n1
6842,COc1c(Nc2cc(NC(=O)C3C[C@@H]3F)nc3[nH]c(C)nc23)cccc1-c1ncn(C)n1
6843,CN(c1cc(C2CCCCO2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12)S(C)(=O)=O
6844,CN(c1cc(-c2cncn2C)ccc1Nc1cc(NC(=O)C2C[C@@H]2F)nc2[nH]c(C(F)F)nc12)S(C)(=O)=O
6845,Cn1ccc(-c2ccc(Nc3cc(NC(=O)C4C[C@@H]4F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)n1
6846,Cc1nc2c(Nc3ccc(-c4cnn(C)c4)cc3N(C)S(C)(=O)=O)cc(NC(=O)C3C[C@@H]3F)nc2[nH]1
6847,COc1c(Nc2cc(NC(=O)C3C[C@@H]3F)nc3[nH]c(C(F)F)nc23)cccc1-c1ncn(C)n1
6848,Cc1nc2c(Nc3ccc(C4CCCCO4)cc3N(C)S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6849,Cc1nc2c(Nc3ccc(-c4cnn(C)c4)cc3N(C)S(C)(=O)=O)cc(NC(=O)C3CC3(F)F)nc2[nH]1
6850,Cc1nc2c(Nc3ccc(-c4ccn(C)n4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3(F)F)nc2[nH]1
6851,Cc1nc2c(Nc3ccc(-c4cn(C)cn4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3(F)F)nc2[nH]1
6852,Cn1cncc1-c1ccc(Nc2cc(NC(=O)C3CC3(F)F)nc3[nH]c(C(F)F)nc23)c(S(C)(=O)=O)c1
6853,CN(c1cc(-c2cncn2C)ccc1Nc1cc(NC(=O)C2CC2(F)F)nc2[nH]c(C(F)F)nc12)S(C)(=O)=O
6854,Cn1cnc(-c2ccc(Nc3cc(NC(=O)C4CC4(F)F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)c1
6855,Cc1nc2c(Nc3ccc(-c4cncn4C)cc3S(C)(=O)=O)cc(NC(=O)C3CC3(F)F)nc2[nH]1
6856,Cc1nc2c(Nc3ccc(-c4ccn(C)n4)cc3S(C)(=O)=O)cc(CO)nc2[nH]1
6857,Cc1nc2c(Nc3ccc(-c4cncn4C)cc3N(C)S(C)(=O)=O)cc(NC(=O)C3CC3(F)F)nc2[nH]1
6858,CN(c1cc(-c2cnn(C)c2)ccc1Nc1cc(NC(=O)C2CC2(F)F)nc2[nH]c(C(F)F)nc12)S(C)(=O)=O
6859,Cn1ccc(-c2ccc(Nc3cc(NC(=O)C4CC4(F)F)nc4[nH]c(C(F)F)nc34)c(S(C)(=O)=O)c2)n1
6860,Cc1nc2c(Nc3ccc(C4CCCCO4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6861,Cc1nc2c(Nc3ccc(C4CCOC4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
6862,CS(=O)(=O)c1cc(C2CCOC2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6863,CS(=O)(=O)c1cc(C2CCCOC2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12
6864,CS(=O)(=O)c1ccccc1Nc1cc(Nc2cc3c(nn2)CCC3)nc2[nH]c(C(F)F)nc12
