drug_id,protein_id,affinity
1240,134,11.200000128
468,14,11.900000875
877,80,11.900000875
662,40,11.400000202
133,142,11.800000504
1287,7,11.999998417
370,32,11.1
1233,135,11.900000875
982,54,11.200000128
150,11,12.799991797
869,109,11.200000128
316,31,13.1
927,147,11.300000237
283,131,12.199999035
468,78,11.900000875
115,16,11.599999679
1750,3,11.497940009
253,110,12.199999035
109,96,11.200000128
1384,110,12.549996923
213,109,11.200000128
820,11,11.599999679
55,148,11.300000237
1038,134,11.900000875
373,123,13.899970733
861,169,11.400000202
1140,60,11.300000237
1181,112,11.800000504
649,101,11.1
460,121,11.699999383
631,0,11.500000186
2009,93,11.568521083
323,149,11.200000128
1371,92,11.500000186
1168,70,11.1
121,74,11.999998417
48,80,11.900000875
448,74,11.999998417
998,75,11.200000128
135,22,13.8000571
108,55,11.900000875
489,90,11.500000186
56,70,12.499996913
241,158,11.699999383
1459,60,12.199999035
734,123,12.199999035
916,57,11.200000128
263,34,11.222634556
224,64,11.200000128
481,163,11.800000504
513,132,11.599999679
630,1,11.500000186
2053,61,13.1
111,133,11.900000875
1189,198,11.1
401,9,11.1
1216,134,13.1
877,26,12.499996913
136,141,15.192754053
129,124,13.8000571
794,99,11.1
589,30,11.999998417
1399,61,11.200000128
49,173,11.300000237
593,6,11.200000128
1052,81,11.1
734,142,11.800000504
553,62,12.899998135
934,101,11.1
286,94,11.900000875
1395,95,11.800000504
390,18,12.1
902,20,11.300000237
1017,95,11.800000504
91,124,11.286962717
1087,180,12.299998172
3,112,11.500000186
1318,33,11.599999679
224,164,11.1
763,114,10.300000031
1529,112,13.8000571
842,159,11.999998417
807,101,11.1
516,54,11.699999383
1951,61,11.020818754
2054,166,12.923908741
1318,101,11.599999679
737,89,11.400000202
1114,86,11.999998417
864,159,11.1
1144,67,11.500000186
2045,39,11.900000875
956,9,11.1
1214,92,11.500000186
931,144,11.200000128
37,75,11.300000237
764,28,11.400000202
171,65,12.699997654
502,82,11.900000875
651,16,11.699999383
470,96,11.200000128
1565,115,10.702059991
185,22,11.300000237
196,1,11.500000186
1938,107,11.1
991,104,11.500000186
1047,32,11.1
86,85,11.500000186
1744,118,11.938890353
1932,55,9.1
852,58,11.1
76,38,11.800000504
379,51,11.200000128
561,15,10.599999953
601,102,11.999998417
878,109,11.200000128
466,54,13.399988938
615,180,11.900000875
1296,41,11.1
75,73,13.200015437
425,133,11.900000875
325,159,11.300000237
772,16,13.000008766
154,210,11.1
1417,138,11.900000875
492,48,11.699999383
953,81,11.400000202
730,195,11.699999383
1558,185,10.702059991
993,51,11.200000128
1890,119,11.1
1338,153,11.1
1341,54,10.975821945
309,85,11.500000186
1888,65,13.200015437
880,170,11.500000186
107,40,11.900000875
1604,17,10.47675071
2037,16,11.599999679
424,117,11.900000875
49,5,11.900000875
529,24,11.200000128
399,28,11.500000186
364,54,11.800000504
175,6,11.200000128
833,22,12.129071448
625,163,11.800000504
280,124,12.499996913
1022,104,12.499996913
760,175,11.200000128
723,111,10.700000074999998
1653,41,13.200015437
486,84,11.599999679
863,57,11.200000128
1767,10,11.456547324
657,94,12.499996913
1748,119,13.307608311
18,3,11.800000504
777,58,11.800000504
1118,18,11.699999383
467,28,11.400000202
916,31,11.699999383
261,63,12.622878745
109,42,11.300000237
227,68,12.1
239,54,13.699980365
798,14,13.99997427
901,180,12.299998172
650,42,11.300000237
310,32,11.1
897,23,11.900000875
676,73,11.000000142
820,126,11.1
155,88,11.900000875
921,133,11.1
176,24,11.200000128
41,54,11.200000128
74,143,11.699999383
624,109,11.200000128
956,57,11.200000128
897,143,11.699999383
103,31,13.155517328
700,39,11.1
67,57,11.200000128
332,24,11.200000128
493,30,12.399997603
1770,58,11.464516253
708,65,11.599999679
594,7,12.499996913
208,41,11.500000186
357,41,13.1
986,59,11.900000875
313,19,11.900000875
382,162,11.999998417
328,171,11.500000186
542,88,11.999998417
691,138,11.300000237
998,149,11.200000128
1199,173,11.300000237
63,129,11.500000186
809,11,11.599999679
129,134,12.199999035
1139,141,12.199999035
340,58,10.622878745
104,161,11.699999383
1588,145,15.020818754
231,75,11.200000128
740,48,13.299970641
434,92,11.500000186
1338,4,11.200000128
478,143,9.798970004
1575,81,11.1
1356,160,11.999998417
1284,78,11.1
1100,40,11.300000237
942,132,11.599999679
1094,15,11.354902079
1341,123,10.622878745
911,19,11.900000875
113,115,11.900000875
1707,183,11.841362717
316,42,11.300000237
159,73,11.900000875
741,123,11.200000128
873,169,11.400000202
859,102,11.999998417
1985,185,11.953871964
845,36,10.702059991
1269,40,11.1
321,21,11.1
228,61,11.200000128
1012,7,11.895880017
730,55,11.800000504
371,129,11.400000202
27,57,11.200000128
300,79,11.599999679
1280,180,12.50560745
166,144,13.200015437
691,77,12.799991797
239,180,12.699997654
31,47,11.900000875
542,160,11.400000202
1094,2,11.200000128
131,40,11.1
930,171,11.500000186
276,36,11.800000504
1287,152,12.1
563,104,11.500000186
633,56,11.900000875
1433,96,11.200000128
349,103,11.800000504
887,31,11.800000504
1474,120,12.702059991
1401,138,10.1
1581,13,12.1
1888,152,11.699999383
362,40,13.299970641
573,120,11.400000202
650,22,11.331801867
1009,89,11.999998417
567,123,11.800000504
517,104,11.500000186
619,122,11.900000875
806,9,11.1
689,85,13.500007822
1270,59,10.622878745
911,48,12.799991797
172,127,12.199999035
326,188,11.1
895,90,11.500000186
308,26,12.199999035
1068,124,13.000008766
288,123,12.799991797
294,180,12.299998172
718,168,11.900000875
1114,53,11.1
674,147,12.299998172
370,0,11.900000875
918,68,12.399997603
413,37,11.999998417
1909,168,10.702059991
864,47,12.1
1003,15,11.1
1234,62,11.401029996
1961,105,13.418758763
140,176,11.876420984
363,153,12.299998172
289,108,11.599999679
1466,160,13.699980365
435,123,12.299998172
948,176,15.310108202
306,180,12.299998172
413,78,11.1
592,109,11.200000128
1419,160,12.299998172
339,87,14.700326279
827,135,11.900000875
480,64,12.399997603
2055,139,10.777780705
247,51,11.200000128
1227,25,11.1
1061,1,11.500000186
105,26,11.900000875
980,167,11.500000186
1446,56,11.1
187,145,12.299998172
1338,109,11.699999383
1304,120,11.400000202
503,59,11.900000875
176,45,11.800000504
587,181,11.300000237
1750,79,11.58148606
707,125,11.300000237
368,17,12.401029996
1124,84,12.899998135
268,30,12.599996932
419,135,11.900000875
840,22,11.500000186
718,123,13.200015437
379,83,11.1
1652,41,11.699999383
1061,60,11.300000237
1392,129,11.800000504
364,148,11.300000237
362,127,11.1
719,121,12.199999035
994,143,10.400000029
1962,101,11.1
918,61,11.200000128
304,177,11.1
2049,113,11.37572413
1291,60,13.99997427
1620,25,10.622878745
1734,32,11.1
619,47,11.900000875
476,62,12.1
1076,62,11.1
631,129,11.300000237
1181,174,11.900000875
675,133,11.200000128
441,181,12.399997603
1496,199,10.798970004
156,61,11.200000128
848,121,12.499996913
232,115,11.900000875
358,58,11.800000504
553,117,11.300000237
959,86,11.400000202
616,65,11.500000186
522,65,11.699999383
346,115,11.400000202
698,119,12.32184875
111,169,11.400000202
1061,145,11.800000504
780,98,11.1
881,62,11.1
95,68,12.499996913
1070,155,15.1
1155,152,13.899970733
293,37,11.999998417
495,20,11.300000237
1196,114,12.699997654
107,53,12.199999035
459,41,11.300000237
279,53,11.1
445,163,11.800000504
517,30,11.300000237
703,73,11.599999679
2,75,12.199999035
929,96,11.200000128
1523,136,11.900000875
571,138,11.300000237
328,47,11.500000186
554,53,11.1
196,67,11.500000186
541,61,13.401029996
1338,88,11.900000875
1281,79,13.899970733
120,120,11.400000202
99,67,11.400000202
668,33,11.200000128
950,126,11.1
343,65,11.500000186
22,79,11.599999679
325,64,11.300000237
555,174,11.900000875
918,147,14.1
901,31,11.699999383
1991,43,10.401029995999998
204,3,13.393030526
798,123,12.1
392,41,11.999998417
174,57,11.200000128
217,14,11.200000128
173,96,11.200000128
1609,10,11.020818754
856,130,11.599999679
751,76,13.1
358,107,14.1
603,169,11.900000875
118,58,12.508935393
820,96,11.500000186
701,153,11.1
598,94,11.900000875
359,58,11.798970004
56,51,11.800000504
79,155,11.699999383
822,39,13.699980365
472,86,12.899998135
899,15,11.300000237
99,133,11.900000875
169,153,12.399997603
78,118,12.668636236
283,101,11.1
889,99,11.500000186
387,11,11.200000128
806,89,11.200000128
63,24,11.200000128
83,36,11.800000504
378,89,11.200000128
160,48,11.699999383
287,63,11.200000128
482,5,11.900000875
510,147,12.499996913
820,104,11.500000186
1053,61,11.200000128
1022,90,12.899998135
1138,38,11.800000504
13,83,9.9549826945
1075,176,11.500000186
185,55,11.300000237
489,195,12.699997654
142,20,11.300000237
1181,126,11.1
188,55,11.300000237
907,30,11.300000237
1734,11,11.200000128
1731,54,13.719788758
869,101,11.1
8,77,12.1
611,122,11.900000875
272,92,11.500000186
76,20,11.300000237
110,42,12.399997603
366,95,11.800000504
432,109,12.199999035
1425,89,11.200000128
927,89,12.499996913
1322,128,12.986056648
813,12,11.200000128
24,104,11.500000186
625,102,11.999998417
425,36,11.800000504
630,21,11.1
841,173,11.699999383
898,154,11.200000128
877,14,11.200000128
1371,6,11.200000128
480,154,11.200000128
620,48,11.699999383
1170,164,11.599999679
1543,99,11.500000186
993,102,11.999998417
222,70,11.400000202
911,57,11.200000128
1571,196,14.3955671
809,145,11.800000504
127,152,11.500000186
355,80,13.600038134
345,142,11.800000504
102,83,11.1
340,89,10.622878745
1240,126,11.1
776,123,11.500000186
644,109,11.599999679
705,55,14.400162274
565,61,11.200000128
488,169,11.400000202
148,181,12.399997603
1038,11,11.599999679
925,86,11.400000202
1682,63,11.798970004
226,95,11.800000504
460,152,11.999998417
799,84,11.999998417
35,145,11.400000202
595,62,11.200000128
1544,63,13.122276395
373,156,11.900000875
5,133,11.900000875
809,162,12.399997603
496,147,11.200000128
740,50,11.1
29,162,13.600038134
248,110,12.199999035
392,40,11.300000237
445,164,11.999998417
255,124,12.1
1316,23,11.1
460,84,11.999998417
228,21,11.1
485,65,12.299998172
458,3,12.599996932
633,86,11.999998417
523,47,12.399997603
446,40,11.599999679
55,89,11.200000128
1221,111,11.500000186
111,33,11.200000128
1308,178,12.485223068
206,37,11.999998417
128,78,11.1
5,107,11.300000237
139,74,11.999998417
717,135,11.900000875
589,14,11.599999679
789,35,11.800000504
366,151,11.200000128
1420,129,11.699999383
1365,145,10.1
183,47,11.900000875
1089,52,11.800000504
348,171,11.500000186
31,74,11.999998417
2030,61,10.1
1499,60,13.200015437
544,160,11.400000202
827,48,11.699999383
1014,172,10.800000069
544,130,11.200000128
794,126,11.1
293,7,13.8000571
1166,78,12.499996913
595,151,11.200000128
380,35,11.800000504
665,33,11.200000128
369,102,13.150609993
849,84,11.400000202
630,160,11.400000202
1382,80,11.300000237
490,120,11.400000202
177,21,11.300000237
1172,79,11.599999679
635,75,11.200000128
1311,33,12.599996932
386,68,11.200000128
481,36,11.800000504
1270,71,14.798970004
656,46,11.500000186
231,144,11.599999679
794,12,11.549999209
546,46,11.500000186
381,192,11.1
589,15,11.300000237
49,32,11.1
1312,19,12.1
82,53,11.200000128
1334,120,12.555931956
213,47,11.900000875
1163,108,12.299998172
402,16,12.399997603
1278,9,11.300000237
794,8,12.499996913
349,67,11.599999679
369,19,11.1
902,92,11.500000186
415,58,12.816698771
484,84,11.599999679
902,2,11.200000128
1405,56,11.900000875
1264,33,11.200000128
1387,15,13.207905397
1105,12,11.599999679
1769,63,10.702059991
1978,77,11.400000202
1143,34,11.1
411,40,12.1
316,133,11.900000875
538,123,11.200000128
235,195,10.900000053
1748,63,13.307608311
784,63,13.500007822
1755,25,11.435792102
826,112,11.400000202
1113,73,11.900000875
1036,173,11.300000237
111,0,11.500000186
200,126,11.1
1152,48,11.999998417
1178,142,11.999998417
1338,60,11.400000202
512,7,13.267491087
56,111,12.199999035
22,173,11.300000237
993,18,12.499996913
997,128,11.1
704,162,11.999998417
1173,159,11.1
459,6,11.200000128
1,96,11.200000128
1957,58,12.1
1942,108,10.300000031
24,100,11.800000504
529,21,11.1
940,134,11.200000128
286,125,11.900000875
129,47,13.399988938
229,140,11.599999679
700,130,11.200000128
890,52,11.800000504
208,9,11.300000237
741,146,11.300000237
746,170,13.299970641
1139,169,11.400000202
856,92,11.800000504
522,181,11.699999383
716,42,11.6
872,22,12.622878745
231,11,11.599999679
568,60,11.200000128
1984,197,13.196910013
1642,22,11.798970004
1243,3,11.999998417
1666,104,11.500000186
484,12,11.200000128
1392,71,11.699999383
616,15,11.500000186
434,63,11.200000128
46,55,10.200000019
1214,62,11.200000128
1399,98,11.1
953,18,11.699999383
1173,144,11.400000202
274,178,11.140958608
1447,83,11.497940009
618,130,11.200000128
162,79,11.599999679
607,126,11.1
633,0,11.500000186
1439,32,11.1
1674,184,12.536518915
767,20,11.300000237
609,63,11.200000128
1319,48,11.800000504
1109,24,11.200000128
1724,4,12.699997654
1931,63,10.702059991
886,57,11.300000237
749,2,11.200000128
655,98,11.1
458,56,11.900000875
620,122,12.199999035
195,30,11.300000237
1559,126,11.1
886,15,11.999998417
424,78,11.1
102,42,11.300000237
308,15,13.200015437
950,138,11.300000237
414,14,12.740788176
1282,24,11.200000128
129,82,13.000008766
850,113,11.314670165
295,81,12.899998135
217,144,11.200000128
757,94,12.299998172
1035,70,11.1
0,30,12.299998172
172,174,11.900000875
641,104,11.500000186
86,14,11.200000128
718,58,12.699997654
1651,54,14.649155539
574,100,11.599999679
185,115,11.900000875
1089,164,11.1
41,129,11.300000237
883,169,11.400000202
665,88,12.499996913
1425,65,11.200000128
1100,24,11.599999679
525,96,11.400000202
149,32,11.1
1209,154,10.497940009
146,42,12.299998172
104,112,12.199999035
799,35,12.699997654
39,176,11.500000186
366,161,11.699999383
1112,97,11.59757288
1270,22,10.622878745
737,40,11.900000875
142,146,11.300000237
865,195,11.500000186
1790,39,14.299970641
280,133,11.900000875
53,53,11.1
939,137,11.500000186
460,195,12.299998172
892,144,11.200000128
483,133,11.900000875
636,22,11.500000186
651,127,11.1
897,21,11.599999679
1021,199,11.1
593,146,11.300000237
991,161,11.699999383
2,51,11.200000128
374,149,11.200000128
824,108,11.599999679
2021,138,10.996196279
878,20,11.300000237
1482,83,10.1
1664,60,10.1
1100,86,11.999998417
1799,210,11.1
991,121,12.199999035
106,24,11.200000128
587,52,11.699999383
1281,181,11.300000237
482,148,11.300000237
1850,43,10.401029995999998
1320,29,11.1
377,96,10.200000019
515,2,11.200000128
730,129,11.699999383
1028,37,11.300000237
114,154,11.200000128
258,137,11.500000186
1712,54,13.418758763
593,20,12.199999035
70,6,11.200000128
284,143,11.699999383
435,65,11.200000128
1717,33,10.200000019
659,86,11.599999679
537,0,11.500000186
1720,54,11.437242168
1108,149,11.200000128
1168,12,11.900000875
972,11,13.000008766
338,181,12.299998172
993,133,11.999998417
1004,86,11.999998417
511,11,11.599999679
1156,145,14.497940009
788,84,11.599999679
682,39,12.299998172
391,112,13.8000571
163,96,12.399997603
269,130,11.47675071
497,28,11.400000202
174,59,11.900000875
126,75,11.200000128
2050,54,13.409894379
491,21,11.1
651,117,11.699999383
741,57,11.200000128
122,109,11.200000128
342,120,11.400000202
1506,22,15.1
272,163,11.800000504
445,111,11.1
1009,181,11.300000237
1430,28,12.199999035
412,42,11.300000237
1126,28,11.250000101
53,131,11.900000875
545,6,11.800000504
529,36,11.800000504
1320,22,11.1
1005,22,11.300000237
1198,1,11.500000186
225,48,11.699999383
225,0,11.500000186
1790,60,12.1
1645,144,11.699999383
1382,114,11.900000875
1966,10,12.164996849
998,3,11.800000504
655,9,12.1
1343,167,11.500000186
317,80,11.900000875
370,8,11.900000875
829,15,12.299998172
798,151,11.200000128
1326,47,12.1
691,175,11.200000128
887,57,11.200000128
516,141,11.599999679
793,26,11.900000875
1078,21,11.1
29,41,11.500000186
664,152,11.999998417
228,83,11.1
1284,162,11.999998417
1356,47,13.399988938
1131,41,11.500000186
379,0,11.500000186
286,129,14.600312917
282,124,13.299970641
1423,120,10.702059991
918,120,11.400000202
147,78,11.1
483,169,11.400000202
704,148,11.300000237
1653,119,13.488122273
1437,24,11.200000128
406,18,11.800000504
24,98,13.1
704,37,11.999998417
1877,10,13.046921557
829,18,11.800000504
1399,173,11.300000237
287,3,12.1
742,38,12.399997603
766,147,11.300000237
644,101,11.1
434,126,11.1
596,6,11.200000128
1284,64,11.200000128
1171,0,11.500000186
1240,52,11.800000504
821,147,11.500000186
952,4,11.800000504
1990,103,11.213943352
503,71,11.800000504
257,67,11.400000202
1931,61,10.702059991
857,127,12.399997603
193,95,11.800000504
300,175,11.200000128
716,28,11.899998827
418,110,12.199999035
967,94,11.900000875
30,47,11.380575548
1650,97,13.449485002
804,12,11.999998417
143,95,12.599996932
1016,31,12.637602002
1009,168,11.900000875
757,45,12.699997654
258,19,11.699999383
794,73,11.900000875
887,55,11.999998417
598,71,12.599996932
717,103,12.499996913
147,61,11.200000128
469,78,11.1
883,58,11.822363999
91,127,11.102182403
912,8,11.900000875
1344,146,11.497940009
857,59,12.399997603
289,122,11.900000875
257,181,11.300000237
1396,14,12.685026652
91,168,11.953871964
424,89,11.200000128
497,154,11.200000128
1973,145,10.1
27,120,11.400000202
1976,0,11.599999679
1712,166,12.136684489
1057,14,12.299998172
1170,135,12.499996913
401,47,11.900000875
365,175,11.200000128
1137,101,11.1
767,31,13.500007822
76,164,11.49999981
938,84,11.400000202
1021,104,11.1
614,22,13.899970733
365,109,11.200000128
1028,103,11.500000186
1973,180,11.392429824
248,95,11.800000504
1639,51,10.986056648
263,220,11.89290446
48,50,11.1
864,124,11.300000237
1740,184,12.953871964
893,21,11.1
290,149,11.699999383
1531,63,9.798970004
120,31,11.699999383
1672,124,13.923908741
794,15,14.160928781
110,124,12.699997654
854,7,11.200000128
707,136,11.900000875
1978,99,11.500000186
883,15,11.286962717
465,5,11.900000875
1262,81,10.401029995999998
514,28,11.500000186
148,21,11.400000202
1097,86,11.400000202
1485,7,10.702059991
943,125,11.500000186
316,0,11.500000186
231,96,11.200000128
632,3,11.800000504
972,73,11.900000875
1523,142,11.900000875
76,168,11.900000875
1439,148,11.300000237
846,56,11.1
1114,133,11.900000875
141,20,11.300000237
878,89,11.200000128
844,70,11.400000202
289,70,11.900000875
358,142,11.800000504
478,83,9.798970004
932,153,11.1
41,163,11.800000504
598,62,12.199999035
704,134,11.300000237
9,84,11.599999679
455,39,13.000008766
28,201,11.1
299,162,11.1
148,111,11.699999383
327,172,11.999998417
1106,133,12.1
662,20,11.300000237
1652,159,14.200179498
742,54,11.200000128
683,84,11.599999679
982,164,11.1
130,83,11.1
61,125,11.300000237
1658,99,11.1
2056,180,11.986056648
878,30,11.300000237
1418,189,10.58148606
487,0,11.800000504
237,173,11.999998417
259,159,12.1
301,112,12.499996913
650,39,12.699997654
958,92,11.500000186
650,79,11.599999679
906,154,11.300000237
1810,172,10.200000019
763,57,10.200000019
867,56,11.900000875
1165,61,10.1
1062,25,10.1
353,70,12.599996932
920,196,11.1
294,1,11.900000875
404,34,14.1
646,143,11.900000875
673,138,11.300000237
288,12,11.200000128
635,122,11.900000875
1032,0,11.500000186
597,155,11.699999383
1343,54,12.399997603
646,121,11.699999383
510,7,12.599996932
785,59,12.499996913
503,33,11.200000128
1436,105,13.087162775
774,173,11.300000237
378,156,11.900000875
258,114,11.900000875
943,81,12.1
364,131,11.200000128
494,130,9.798970004
127,161,11.699999383
901,95,11.800000504
509,13,12.622878745
99,116,11.200000128
351,137,11.500000186
382,8,11.900000875
124,53,12.499996913
804,37,11.300000237
530,63,11.200000128
232,84,14.200179498
925,76,11.699999383
217,153,11.1
980,147,11.500000186
744,51,11.200000128
1614,108,11.200000128
2020,120,10.497940009
291,175,11.200000128
759,68,11.200000128
206,104,11.500000186
595,159,11.699999383
645,76,11.699999383
159,124,11.300000237
987,207,11.1
1253,44,11.1
437,32,11.1
392,91,11.1
297,131,11.200000128
726,143,11.401029996
934,40,11.800000504
2038,58,11.1
338,117,11.699999383
304,51,11.1
717,75,11.200000128
627,2,11.200000128
249,153,12.299998172
44,45,11.800000504
133,77,11.400000202
4,55,12.599996932
1170,40,11.900000875
787,7,11.999998417
513,80,11.300000237
171,11,11.599999679
1144,54,11.999998417
780,91,11.1
1543,103,11.500000186
798,68,12.399997603
993,1,12.199999035
856,164,13.500007822
1214,14,11.200000128
528,147,12.299998172
1464,31,12.1
295,130,11.200000128
904,139,14.1
1591,13,11.1
431,17,12.293820026
400,121,12.199999035
910,81,10.400000029
135,3,11.800000504
567,133,11.900000875
236,41,11.599999679
1375,176,10.401029995999998
452,77,11.300000237
396,181,11.300000237
370,131,11.500000186
769,64,11.800000504
390,195,11.699999383
689,180,12.599996932
1132,124,12.399997603
563,161,11.699999383
1243,123,11.300000237
1259,61,10.1
1308,54,13.1838094195
1348,14,12.1
1148,3,11.1
321,160,11.400000202
1203,135,11.900000875
215,143,11.699999383
293,47,11.400000202
22,172,11.999998417
207,164,11.1
1556,144,11.200000128
917,56,12.199999035
162,102,11.999998417
1777,82,12.058607315
767,135,11.999998417
218,160,11.400000202
128,109,11.200000128
1870,166,11.32184875
853,169,11.999998417
327,9,11.118106086
129,21,12.599996932
558,123,11.200000128
1600,166,12.010094889
93,31,11.699999383
70,38,11.800000504
315,110,10.401029995999998
878,160,11.400000202
490,85,11.699999383
348,159,11.400000202
748,104,11.500000186
474,130,9.798970004
661,81,11.400000202
1124,152,11.500000186
18,30,11.300000237
127,147,11.500000186
1221,67,11.400000202
1686,167,10.200000019
184,137,10.200000019
714,48,10.300000031
564,61,11.599999679
396,85,11.500000186
861,175,12.499996913
1298,96,10.200000019
171,22,11.800000504
564,82,11.699999383
826,155,11.699999383
15,116,12.799991797
573,85,11.500000186
1989,54,13.99997427
1021,58,11.1
477,151,11.200000128
1166,44,11.500000186
319,175,11.200000128
799,88,12.399997603
1990,25,11.213943352
583,19,11.900000875
1047,19,11.900000875
4,88,11.900000875
971,45,11.800000504
943,117,12.699997654
662,103,13.699980365
842,5,11.900000875
811,67,11.400000202
846,171,11.1
525,110,12.299998172
1359,145,10.622878745
786,145,11.800000504
1191,108,10.400000029
804,114,11.900000875
185,134,11.699999383
208,21,11.599999679
1543,87,11.699999383
194,28,11.400000202
839,112,13.899970733
870,92,11.500000186
774,19,11.900000875
501,152,11.500000186
120,131,12.199999035
902,63,11.200000128
233,130,11.200000128
36,91,11.200000128
34,41,13.699980365
422,80,11.300000237
1138,125,11.300000237
563,110,11.300000237
925,155,11.699999383
679,54,11.953871964
54,141,11.999998417
1876,25,10.401029995999998
1123,88,11.900000875
659,143,11.699999383
589,141,11.999998417
265,14,12.499996913
445,135,13.1
445,123,11.200000128
856,20,11.300000237
1672,22,14.637860357
516,82,11.300000237
99,162,11.999998417
262,89,12.699997654
112,96,11.200000128
291,138,11.900000875
72,34,10.1
914,126,11.1
1477,112,11.400000202
902,33,11.200000128
202,104,11.500000186
235,74,10.300000031
317,9,11.599999679
236,155,12.499996913
12,123,12.899998135
487,56,11.900000875
121,32,11.1
424,125,11.300000237
543,92,11.500000186
1005,41,11.1
1192,56,11.1
1004,180,12.299998172
1669,33,12.186186148
527,124,11.500000186
1216,50,11.1
1907,73,12.1
429,24,11.200000128
268,52,11.900000875
1213,70,13.200015437
161,60,11.300000237
241,73,11.900000875
786,123,11.200000128
343,12,11.500000186
261,25,12.497940009
109,94,11.900000875
1054,3,12.1
143,33,11.200000128
786,24,11.200000128
606,92,11.500000186
82,162,13.500007822
32,104,11.1
567,160,11.400000202
608,140,11.500000186
722,74,11.999998417
811,6,11.200000128
748,84,11.599999679
99,159,11.1
1827,177,12.25490196
1113,33,11.200000128
104,104,11.699999383
332,47,12.299998172
1090,32,11.1
1752,119,10.702059991
281,134,11.200000128
594,96,11.200000128
870,156,11.900000875
1246,147,13.1
961,15,13.899970733
517,146,11.300000237
599,123,11.200000128
403,5,11.900000875
540,32,11.1
403,162,11.999998417
166,75,12.799991797
533,3,11.999998417
411,144,11.900000875
635,123,13.200015437
897,7,11.999998417
809,71,11.800000504
1867,65,12.299998172
767,7,11.200000128
45,89,11.200000128
1558,204,10.702059991
774,42,11.300000237
472,151,11.200000128
944,94,11.900000875
321,129,11.300000237
704,73,11.900000875
1900,79,14.466531544
229,28,11.500000186
308,135,13.000008766
759,40,11.900000875
149,148,11.300000237
1004,44,12.699997654
499,148,11.300000237
484,58,11.800000504
1221,102,11.999998417
1240,138,11.300000237
286,88,11.900000875
200,74,11.999998417
1892,102,15.200179498
1993,130,13.196910013
16,47,11.500000186
1380,13,9.798970004
153,7,13.699980365
1559,78,11.1
592,156,11.900000875
1198,55,11.300000237
583,60,11.300000237
954,120,14.1
1627,22,12.1
393,30,11.300000237
952,138,11.300000237
253,174,11.900000875
616,160,11.400000202
169,96,11.200000128
760,79,11.599999679
274,55,12.899998135
340,41,10.622878745
716,172,14.200179498
291,88,11.900000875
353,0,11.500000186
495,124,11.300000237
412,85,11.500000186
33,172,12.699997654
786,53,11.200000119
1227,9,11.1
1071,91,11.400000202
844,63,11.200000128
1980,25,13.811024436
912,42,11.300000237
353,180,12.299998172
382,32,11.1
1236,95,11.800000504
434,117,11.200000128
2005,118,10.622878745
530,153,12.299998172
1018,28,10.499999968
543,124,11.300000237
2004,12,14.074694135
224,63,11.200000128
394,129,14.400162274
1179,39,12.799991797
178,18,11.1
577,31,14.200179498
109,130,11.200000128
1107,12,12.299998172
799,39,13.200015437
1411,143,11.986056648
206,159,11.1
767,74,13.399988938
1541,16,11.599999679
1085,170,11.500000186
603,116,11.599999679
1632,79,10.401029995999998
650,30,11.300000237
289,161,11.699999383
1171,57,11.200000128
1101,39,11.400000202
1030,65,11.800000504
554,55,11.300000237
610,14,11.200000128
366,6,11.200000128
1193,71,11.599999679
141,63,11.699999383
133,151,11.200000128
805,145,12.799991797
41,4,11.200000128
419,61,11.200000128
675,41,11.300000237
380,8,11.900000875
192,58,10.622878745
1090,144,11.699999383
1734,124,11.300000237
260,153,11.1
528,12,11.500000186
230,77,11.400000202
1431,73,10.1
1213,28,13.99997427
599,141,11.699999383
787,67,11.500000186
298,2,11.150000064
255,73,13.600038134
594,126,11.1
625,156,11.900000875
1289,89,13.1
892,126,11.1
606,26,11.900000875
354,89,11.699999383
1417,71,14.1
2003,17,10.986056648
1431,87,10.599999953
187,64,11.900000875
213,42,11.300000237
1808,17,10.798970004
1205,114,11.900000875
201,141,14.200179498
1636,107,11.500000186
1463,79,11.895880017
1089,124,11.300000237
311,12,13.500007822
740,148,11.300000237
588,34,11.200000128
772,124,13.99997427
913,149,12.844727495
403,54,14.950185535
106,173,11.300000237
125,109,11.200000128
120,180,12.299998172
641,85,12.399997603
302,160,11.400000202
1326,15,11.900000875
22,75,11.200000128
997,168,12.719788758
1113,65,11.400000202
94,84,11.400000202
51,5,11.900000875
366,35,11.800000504
1294,185,11.1
1143,151,11.400000202
360,168,11.900000875
178,159,11.1
1450,58,12.757577319
1216,56,14.700326279
721,156,11.900000875
888,25,10.401029995999998
107,123,11.200000128
707,9,11.200000128
1300,16,11.599999679
1617,10,13.585105264500001
128,28,11.400000202
1273,110,13.248741651
908,124,11.400000202
218,168,11.900000875
392,35,11.800000504
497,160,11.400000202
185,73,11.900000875
1070,28,13.000008766
213,131,12.299998172
254,110,12.199999035
792,55,11.800000504
878,123,11.200000128
1004,122,14.500116928
760,16,11.599999679
87,167,11.500000186
530,107,11.900000875
495,65,13.000008766
757,21,11.900000875
232,66,11.599999679
224,36,11.800000504
1438,17,10.1
465,75,11.200000128
536,51,11.200000128
585,112,14.500116928
1900,145,14.1
223,81,11.400000202
1005,133,11.900000875
1850,61,10.401029995999998
884,39,11.599999679
812,0,11.500000186
417,77,13.399988938
264,168,11.500000437
407,58,11.1
1673,61,11.200000128
611,45,11.800000504
528,104,12.299998172
651,158,11.699999383
