drug_id,smiles
288,NC(Cc1ccccc1)CNc1nc(c2ccncc2)c(c(=O)n1C)c1cccc(c1)C
289,Clc1nc(NC2CCCCC2)nc(c1)c1c[nH]c2c1cccn2
290,Nc1n[nH]c2c1cc(cc2)c1ccc(cc1)NS(=O)(=O)C
291,COc1cc(ccc1O)c1ccc2c(c1)c(n[nH]2)C(=O)Nc1ccccc1
292,Fc1ccccc1c1nccc(c1)c1cc2c([nH]1)CCNC2=O
293,NC(Cc1ccccc1)COc1cncc(c1)c1ccc2c(c1)c(C)[nH]n2
294,OC1CCN(CC1)c1ncnc2c1c(c[nH]2)c1ccccc1
295,O=C(Nc1cccc(c1)C)Nc1ccc(cc1)c1csc2c1c(N)ncc2c1cn[nH]c1
296,COc1ccc2c(c1)c1ccncc1[nH]2
297,O=C(Cc1ccccc1Cl)Nc1ccc2c(c1)[nH]nc2
298,COC(C(=O)N1Cc2c(C1)[nH]nc2NC(=O)c1ccc(cc1)N1CCN(CC1)C)c1ccccc1
299,CC(CC(=O)Nc1n[nH]c2c1CN(C2(C)C)C(=O)C1CCN(CC1)C)C
300,CC(c1ccccc1)NC1=C(C(=O)C1=O)Nc1ccncc1
301,OCCNc1ncc2c(c1)cc(cc2)c1cscc1
302,OCCNc1ncc2c(c1)cc(cc2)c1ccncc1
303,N#Cc1ccc(cc1)c1cccc(c1)c1[nH][nH]c2-c1c(C)cc(=O)n2
304,Nc1ccc(cn1)c1ccc2c(c1)CN(CCO2)C(=O)c1ccc(c(c1C)F)S(=O)(=O)C
305,Oc1ccc(cc1)Nc1scc(n1)c1c(C)nc2n1cccc2
306,N#Cc1ccc(nc1)NC(=O)Nc1ccnc2c1ccc(c2)C(F)(F)F
307,O=C1NC(=O)c2c1cc(N(c1ccccc1)C)c(c2)N(c1ccccc1)C
308,COc1cc(C=NNc2ncnc3c2[nH]c2c3cccc2)ccc1OC
309,NC(Cc1c[nH]c2c1cccc2)COc1cncc(c1)c1ccc(c(c1)C(=O)c1cccc(c1)Cl)N
310,O=C1CCCN1c1cccc(c1)Nc1nccc(n1)c1c(nc2n1ccs2)c1cccc(c1)NC(=O)c1c(F)cccc1F
311,NC(=O)c1sc2c(c1)c(cnc2)c1ccc(cc1)S(=O)(=O)C
312,CC(Cn1c(N)nc2c1cc(cc2F)c1c(nc2n1ccs2)c1ccc(cc1)F)C
313,Fc1cccc(c1)c1cncc2c1cc(s2)C(=O)N
314,COc1cc(OC)cc(c1)C(=O)Nc1n[nH]c2c1cc(cc2)c1nnn(c1)Cc1ccccc1
315,O=C(c1cccc(c1)C(F)(F)F)Nc1cccc(c1)c1ccnc2n1nc(c2)c1ccncc1
316,COc1ccc2c(c1)nccc2NC(=O)Nc1cccc(n1)Br
317,NC(=O)Cn1cc(c2c1cnc(n2)N)c1cc2cn[nH]c2c(c1)c1cc2c(s1)cccc2
318,CC(Nc1[nH][nH]c(=O)c1C=C1C=c2c(=N1)cccc2)C
319,CSc1ccc(cc1)c1[nH]c(c(n1)c1ccc(cc1)F)c1ccncc1
320,CNC1CC2OC(C1OC)(C)n1c3ccccc3c3c1c1n2c2ccccc2c1c1c3C(NC1=O)O
321,O=C(Nc1n[nH]c2c1CCC2)Cc1ccc(cc1)Cl
322,Clc1ccc(cc1)C(=O)Nc1n[nH]c2c1cc(cc2)c1nnn(c1)Cc1ccccc1
323,CN1CCN(CC1)c1cccc(c1)Nc1nccc(n1)c1c(nc2n1cccc2)C(=O)N
324,NC1CCC(CC1)Nc1cc(Cl)nc(n1)c1c[nH]c2c1cccn2
325,O=C(Nc1cccc(c1)C)Nc1ccc(cc1)NC(=O)c1csc2c1c(N)ncn2
326,O=C(Nc1cccc(c1)F)Nc1ccc(cc1)NC(=O)c1ccn2c1c(N)ncn2
327,CCOc1nc(cc(c1Cl)N)C(=O)NCc1ccc(cc1)S(=O)(=O)C
328,OCC(=O)N1CCC(CC1)c1[nH]nc(c1c1ccncn1)c1ccc(cc1F)Cl
329,FC(c1ccc(cc1)c1nnc2n1nc(cc2)NC1CC1)(F)F
330,OC(=O)c1csc2c1NCCNC2=O
331,COc1cncc(c1)C=Cc1ccncc1
332,CCc1nc2C(=O)NC(=O)c2c2c1cc(OC)c(c2)OC
333,O=C1c2nc3cccc(c3c(=O)n2-c2c1cc(cc2)[N+](=O)[O-])Br
334,N#Cc1ccc(cc1)C(=O)Nc1nc2c(n1CCC(=O)N)ccc(c2)N(C(=O)C1CCCCC1)C
335,COc1cccc(c1)Nc1nccc(n1)c1sc(=O)n(c1C)CC
336,COc1cc(OC)cc2c1cc(cn2)c1ccncc1
337,COc1cc2ncnc(c2cc1CN1CCN(CC1C(=O)N)C)Nc1cccc(c1F)Cl
338,NCC1CCC(CC1)CNc1nc(ncc1[N+](=O)[O-])NCc1ccccc1SC
339,CNC(=O)c1ccccc1Nc1nc(ncc1Cl)Nc1ccc(cc1OC)N1CCOCC1
340,CN(CCN1CCN(CCC1=O)C(=O)c1cc(sc1NC(=O)Nc1cccc(c1Cl)Cl)C(C)(C)C)C
341,NCCCOc1cncc(c1)C=Cc1ccncc1
342,Clc1ccc(cc1)C(=O)Nc1ccc2c(c1)[nH]nc2
343,CN(CC(COc1ccc(cc1)Nc1nccc(n1)Nc1cc(Cl)ccc1Cl)O)C
344,CCN(CCCNC(=O)c1cnc(c2c1scc2c1ccc(cc1)NC(=O)Nc1cccc(c1)C)N)CC
345,COc1cc(ccc1O)C=C1SC(=NC1=O)Nc1ccccc1
346,O=C(Nc1ccnc2c1cccc2)Nc1cnccn1
347,O=C(Nc1ccnc2c1cc(F)cc2F)Nc1nccnc1
348,C1CCC(CC1)Nc1c(nc2n1cccn2)c1ccc2c(c1)cn[nH]2
349,COC1=c2c(=O)cc(oc2=CC(=O)C1=C1Nc2c(N1)cccc2)C
350,Fc1ccc(c(c1)F)c1cncc2c1cc(s2)C(=O)N
351,CN(CCCN(C(=O)c1cccc(c1)n1nc(cc1NC(=O)Nc1cccc2c1cccc2)C(C)(C)C)C)C
352,O=C(Nc1cc(C)ccc1F)Nc1ccc(cc1)c1coc2c1c(N)ncc2C#CCN1CCOCC1
353,Clc1ccc(cc1)CNC1=C(C(=O)C1=O)Nc1ccncc1
354,O=C(Nc1cccc(c1)F)Nc1ccc(cc1)c1csc2c1c(N)ncc2
355,CC(Oc1n[nH]c(c1)Nc1nc(ncc1Cl)NC(c1ccc(cn1)F)C)C
356,Nc1ncnc2c1ccs2
357,O=C1C(=O)C(=C1Nc1ccncc1)NCc1cccc(c1)C(F)(F)F
358,NC(Cc1cccc(c1)C(F)(F)F)COc1cncc(c1)c1ncc2c(c1)c(C)[nH]n2
359,N#Cc1cnc2c(c1Nc1cc(OC)c(cc1Cl)Cl)sc(c2)c1ccc(cn1)CN1CCN(CC1)C
360,Cc1ccc(c(c1)C)Cn1nnc(c1)c1ccc2c(c1)cn[nH]2
361,c1ccn2c(n1)nc(c2)c1ccc2c(c1)cn[nH]2
362,O=C(Nc1ccc(cc1)C)Nc1ccc(cc1)NC(=O)c1csc2c1c(N)ncn2
363,CNC(=O)c1nccc(c1)Oc1ccc(cc1)NC(=O)Nc1cccc(c1)C(F)(F)F
364,O=C(Nc1ccnc2c1cc(C)cc2)Nc1cccc(n1)C(F)(F)F
365,CCCC(=O)Nc1n[nH]c2c1cc1ccccc1n2
366,O=C1Nc2ccccc2-c2c(C1)c1cc(ccc1[nH]2)[N+](=O)[O-]
367,COc1cc(Nc2ncc(c(n2)Nc2ccccc2C(=O)N)[N+](=O)[O-])cc(c1OC)OC
368,COC(=O)c1cc(cn1C)C(=O)c1cc(cn1C)NC(=O)CCn1c2c(c3c1cccc3)c1CNC(=O)c1c1c2[nH]c2c1cccc2
369,CC(COC(=O)Nc1ccc(cc1)c1cnc2n(c1N)ncc2c1ccc(cc1)N1CCN(CC1)C)C
370,N#Cc1cnc(cn1)NC(=O)Nc1cc(Cl)c(cc1OCC1CCC(C1)C(=O)O)C
371,COc1cccc(c1C1=NCc2c(-c3c1cc(Cl)cc3)nc(nc2)Nc1ccc(c(c1)OC)C(=O)O)F
372,CC(Oc1ccc(cc1Cl)c1noc(n1)c1ccc(cc1)NC1CCC(C1)C(=O)O)C
373,OCC(CNc1nccc(n1)c1c(nc2n1ccnc2)c1ccc(cc1)F)(C)C
374,Brc1ccc(cc1)C=CCNCCNS(=O)(=O)c1cccc2c1ccnc2
375,CCC(Nc1nc(NCc2ccccc2)c2c(n1)n(cn2)C(C)C)CO
376,C=CCn1c(=O)c2c(n1c1cccc(n1)C(O)(C)C)nc(nc2)Nc1ccc(cc1)N1CCN(CC1)C
377,c1ccc2c(-c3[nH]ncc3C2)c1
378,O=C(Nc1cc(C)cc(c1)C)Nc1ccc(cc1)c1cccc2c1cns2
379,Fc1ccc(c(c1)F)c1nc2n(c1c1ccnc(n1)NCC(C(=O)O)(C)C)ccnc2C
380,COCCNc1nccc(n1)c1c(nc2n1ccnc2)c1ccc(cc1)F
381,COc1ccc(cc1Nc1ncc2c(-c3n(C)nc(c3CC2)C(=O)N)n1)N1CCN(CC1)C
382,Cc1cc(n(n1)c1ncnc(c1)NN=Cc1ccco1)c1ccccc1
383,c1ccc(cc1)Cc1noc(c1)c1ccc2c(c1)cn[nH]2
384,N#Cc1ccc(cc1)C(=O)Nc1nc2c(n1C)ccc(c2)N(C(=O)C1CCCCC1)C
385,O=C(Nc1cc(ccc1F)C(F)(F)F)Nc1ccc(cc1Cl)c1n[nH]c(=O)cc1C
386,COc1cccc(c1)Nc1ncnc2c1cccc2
387,OCCCn1c(NC(=O)c2cccc(c2)[N+](=O)[O-])nc2c1ccc(c2)OC(=O)C(C)(C)C
388,COc1cc2c(cc1OC)ncnc2N1CCN(CC1)C(=S)NCc1ccc2c(c1)OCO2
389,COc1cc2ncnc(c2cc1CN1CCCC1)Nc1cccc(c1F)Cl
390,OC1CCC(CC1)Nc1cc(Cl)nc(n1)c1c[nH]c2c1cccn2
391,NCCOc1cncc(c1)c1ccc2c(c1)c(C)[nH]n2
392,O=C(Nc1cc(C)ccc1F)Nc1ccc(cc1)c1cncc2c1c(N)nn2C
393,COc1cc(OC)ccc1C(=O)Nc1nc2c(s1)cc(cc2)Cl
394,OC(=O)c1ccccc1Nc1ccnc(n1)Nc1ccc2c(c1)cn[nH]2
395,CCOC(=O)C1=C(N)n2c(=C(C1c1cccs1)C(=O)N)sc(=Cc1cccs1)c2=O
396,CCOc1nc(NC(=O)Cc2cc(OC)c(cc2OC)S(=O)(=O)C)cc(c1C#N)N
397,c1ccc(cc1)Cn1nnc(c1)c1ccc2c(c1)cn[nH]2
398,O=C(Nc1cc(ccc1Cl)c1nc2n(c1c1ccnc(n1)Nc1cccc(c1)N1CCOCC1)ccs2)Cc1ccccc1
399,CCOC(=O)Cc1nc2c([nH]1)cccc2N
400,CN(C1CCCCC1)Cc1cc(Cl)c(c2c1cccn2)O
401,O=C(Nc1ccc(c(c1)C(F)(F)F)F)Nc1ccc(cc1)c1cccc2c1cns2
402,O=c1nc2sc3c(c2c2n1[nH]c(n2)c1ccncc1)CCCC3
403,OCCn1ncc(c1)c1cnc(c2c1scc2c1ccc(cc1)NC(=O)Nc1cccc(c1)F)N
404,NCCC(c1ccc(c(c1)Cl)Cl)C(=O)Nc1ccc2c(c1)cn[nH]2
405,NCCc1nccn2c1nc(c2c1ccnc(n1)NCC(CO)(C)C)c1ccc(cc1)F
406,Brc1cnc2c(c1)c(c[nH]2)c1ccccc1
407,CN1CCC(CC1)(O)c1cn(c(n1)c1cccc(c1)C(F)(F)F)c1ccnc(n1)NC1CCCC1
408,OCCCn1c(NC(=O)c2cccc(c2)S(=O)(=O)C)nc2c1cccc2
409,Cc1cc(C)c2c(c1)nc(o2)Nc1ccc(cc1F)c1cccc(c1N)C(=O)N
410,Nc1nc(Cl)cc(c1)c1c[nH]c2c1cccn2
411,OCC(Nc1ncnc2c1c(c[nH]2)c1ccccc1)CO
412,OCC(NC(=O)c1ccc(cc1)c1ccncc1)Cc1ccccc1
413,Cc1ccc2c(c1)NC(=O)c1c(N2)cccc1
414,O=C1Nc2ccccc2-c2c(C1)c1cc(Br)ccc1[nH]2
415,O=C1NC(=O)c2c1cc(Nc1ccccc1)c(c2)Nc1ccccc1
416,N#Cc1c(C)c(=Cc2c(C)[nH]n(c2=O)c2ccc(c(c2)Cl)Cl)c(=O)n2c1nc1c2cccc1
417,NC1CCC(CC1)Nc1nccc(n1)c1c[nH]c2c1cccn2
418,O=C(Nc1ccccc1C)Nc1ccc(cc1)NC(=O)c1csc2c1c(N)ncn2
419,c1ccc(cc1)Cn1nnc(c1C1CC1)c1ccc2c(c1)cn[nH]2
420,CCOc1ccc(c(c1)O)C=C1SC(=NC1=O)N
421,OC(=O)c1ccccc1Nc1ncnc(n1)Nc1ccc2c(c1)[nH]nc2
422,N#Cc1ccc(cc1NCc1ccccc1)c1ccncc1
423,COC1C(COC(=O)CBr)OC(C(C1O)O)n1c2c(Cl)cccc2c2c1c1[nH]c3c(c1c1c2C(=O)NC1=O)cccc3Cl
424,CCCCNc1ns(=O)nc1Nc1ccc(cc1)F
425,N#Cc1ccc(cn1)c1n[nH]c2-c3c(Cc12)ccc(c3)OCCN1CCOCC1
426,OC1CCCC(C1)Nc1cc(Cl)nc(n1)c1c[nH]c2c1cccn2
427,CCN(CCNc1ccc(c2c1cccc2)O)CC
428,Fc1cccc(c1)CNc1cc(ccc1C(=O)N)c1ccncc1
429,FC(Oc1ccc(cc1)c1ccc2c(c1)c(c[nH]2)C1=CCNCC1)(F)F
430,Fc1cnc(nc1Nc1ccccc1)Nc1ccccc1
431,Oc1ccc(cc1)C(=O)NC1CNCCCC1OC(=O)c1cc(O)c(c(c1)O)C(=O)c1ccccc1C(=O)O
432,S=C(Nc1ccc(cc1C)Cl)NNC(=O)C(c1ccccc1)(c1ccccc1)O
433,O=C(Nc1cccc(c1)C(F)(F)F)Nc1ccc(cc1)c1cnc2n(c1N)ncc2c1ccc2c(c1)OCO2
434,Nc1cccc(c1)c1cc2cccnc2c(c1)C(=O)N
435,O=C(Cc1ccccc1)Nc1cccc(c1)c1nc2n(c1c1ccnc(n1)Nc1cccc(c1)N1CCCC1=O)ccs2
436,Clc1cccc(c1)C(=O)Nc1n[nH]c2c1cc(cc2)c1nnn(c1)Cc1ccccc1
437,CCS(=O)(=O)c1ccc(cc1)c1cncc2c1cc(s2)C(=O)N
438,OC(=O)COc1cccc(c1)n1nc(cc1NC(=O)C(=O)c1cccc2c1cccc2)C(C)(C)C
439,OCCn1ncc(c1)c1cnc(c2c1scc2c1ccc(c(c1)F)NC(=O)Nc1cccc(c1)C)N
440,O=c1[nH]n2c(c1Br)cccc2
441,O=C(Nc1ccc2c(c1)cn[nH]2)NCc1ccc(c(c1)Cl)Cl
442,O=C(Nc1cc(ccc1F)C(=O)O)Nc1ccc(cc1)c1cccc2c1c(N)n[nH]2
443,CC#Cc1ccc2c(c1)c(ccn2)NC(=O)Nc1cccc(n1)C(F)(F)F
444,FC(c1ccc2c(c1)c1ccncc1[nH]2)(F)F
445,COc1ccc(c2c1onc2N)c1ccc(cc1)NC(=O)Nc1cc(F)cc(c1)F
446,O=C(Nc1ccnc2c1cc(cc2)N1CC2C(C1)COC2)Nc1cnccn1
447,CC(=O)c1c(C)c2cnc(nc2n(c1=O)C1CCCC1)Nc1ccc(cn1)N1CCNCC1
448,Fc1cccc(c1)C(=O)Nc1n[nH]c2c1cc(cc2)c1nnn(c1)Cc1ccccc1
449,Cc1ccc(cc1OCc1ccccc1)c1[nH]nc2c1c(N)ncn2
450,CC(=O)c1cccc(c1)c1cnc2c(c1)cc[nH]2
451,O=C(c1sc2c(c1)c([nH]n2)c1ccccc1)NCc1ccc(cc1)N(C)C
452,OCC(CNc1nccc(n1)c1c(nc2n1ccnc2OC(C)C)c1ccc(cc1F)F)(C)C
453,O=C(c1ccc(cc1)N(C)C)Nc1n[nH]c2c1cc(cc2)c1nnn(c1)Cc1ccccc1
454,Fc1ccc(c(c1)F)c1nc2n(c1c1ccnc(n1)NCC(O)(C)C)ccnc2C
455,N#CC(=C1Nc2c(N1)ccc(c2)C)C=C1C=C(OC)C(=O)C=C1Br
456,COC(=O)C(=O)Nc1cccc2-c3c(Cc12)c(n[nH]3)c1csc(c1)C#CCOc1ccccc1
457,COCCOc1cc2ncnc(c2cc1NC(=O)C1CCCN1C(=O)C=C)Nc1cccc(c1F)Cl
458,Clc1ccc2c(c1)c1[nH]cnc(=O)c1o2
459,O=C(Nc1ccccc1F)Nc1ccc(cc1)c1csc2c1c(N)ncc2c1ccoc1
460,COc1cc(ccc1O)c1ccc2c(c1)Nc1c(O)cccc1NC2=O
461,NCCCCCNC1=C(C(=O)NC1=O)c1cc2c([nH]1)cccc2
462,CSc1ccccc1Nc1nc(nc2c1ncnc2NCC1CC1)N1CCN(CC1)C1CCNCC1
463,COc1cc2ncnc(c2cc1CN(C(C(=O)N(C)C)C)C)Nc1cccc(c1F)Cl
464,O=C1C=CC(=C2NNC(=C2c2ccc(cc2)O)Nc2cccc(c2)Cl)C=C1
465,O=C(Nc1ccc(c(c1)C)C)Nc1ccc(cc1)c1cccc2c1CNC2=O
466,N#CCOc1ccc(cc1)Nc1nc(ncc1Br)Nc1cccc(c1)S(=O)(=O)N
467,Clc1ccc(c(c1)c1c(O)c(=O)[nH]c2c1c(Cl)cc(c2)Cl)O
468,OCC(c1ccccc1)NC(=O)N1CCC(=CC1)c1c[nH]c2c1cccn2
469,COc1cccc(c1)C(NC(=O)c1ccc(c(c1)F)c1ccncc1)C
470,Fc1ccc(cc1)c1nc2n(c1c1ccnc(n1)NC(c1ccccc1)C)cco2
471,COCOc1cccc(c1c1ccc(cc1C(=O)OC)NS(=O)(=O)C)OCOC
472,Fc1ccc(cc1)c1n(nnc1c1ccc2c(c1)c(N)n[nH]2)Cc1ccccc1
473,OCCOc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N
474,OCC(NN1C(=O)c2c(C1=O)c1c(c3c2c2ccccc2n3C2OC(CO)C(C(C2O)O)O)[nH]c2c1cc(O)cc2)CO
475,CCn1c2cc(Cl)c(cc2c(=O)c2c1[nH]oc2=O)O
476,O=C(Nc1cccc(c1)F)Nc1ccc(cc1)c1csc2c1c(N)ncc2c1ccoc1
477,O=C(c1cccc(c1)c1cnc2c(c1)cc[nH]2)N1CCOCC1
478,OCC(NN1C(=O)c2c(C1=O)c1c(c3c2c2ccc(cc2n3C2OC(CO)C(C(C2O)O)O)O)[nH]c2c1cccc2O)CO
479,N#Cc1cnc2c(c1Nc1ccc(c(c1)Cl)F)cc(nc2)NCCN1CCOCC1
480,COc1ccc(cc1)c1cnc2n(c1)ncc2Br
481,CCCCn1c(NC(=O)c2ccc(cc2)C#N)nc2c1ccc(c2)N(C(=O)C1CCCCC1)C
482,COc1cccc(c1)C(=O)Nc1cnc2c(c1)c(c[nH]2)c1ccccc1
483,Clc1csc2c1c(ncn2)Nc1ccccc1
484,N#CC1=C(N)Oc2c(C1c1ccccc1Cl)c(C)[nH]n2
485,O=C(Nc1ccnc2c1ccc(c2)C(F)(F)F)Nc1cnccn1
486,Clc1ccc(cc1)C(=O)Nc1c(sc2c1c(Cl)c(cc2)Cl)C(=O)N
487,Oc1cccc(c1)c1cccc2c1c(N)no2
488,Oc1cccc2c1c(NCc1ccc3c(c1)OCO3)ccc2S(=O)(=O)O
489,O=C(Nc1cccc(c1)F)Nc1ccc(cc1)c1csc2c1c(N)ncc2c1cnn(c1)C
490,CSc1ccc2c(c1)c(Cl)c1c(n2)C(=O)NCC1
491,OCC(CNc1nccc(n1)c1c(nc2n1ccnc2NC)c1ccc(cc1)F)(C)C
492,Fc1ccc(cc1)c1cncc2c1cc(s2)C(=O)N
493,COc1cc(ccc1O)c1ccc2c(c1)Nc1ccc(cc1NC2=O)C(=O)NCCNC(=O)C
494,OCC(NN1C(=O)c2c(C1=O)c1c(c3c2c2ccccc2n3C2OC(CO)C(C(C2O)O)O)[nH]c2c1cccc2O)CO
495,COc1cc(ccc1OC)c1nc(Nc2ncccc2C(=O)N)n2c(c1)ncc2
496,O=c1nc2sc3c(c2c2n1[nH]c(n2)c1cccnc1)CCCC3
497,COc1cc(ccc1OC)c1nc(Nc2ccccc2C(=O)N)n2c(c1)ncc2
498,Clc1cc(NC(=O)c2cccnc2)c2c(c1)c1ccncc1[nH]2
499,Nc1ccc(cc1)S(=O)(=O)Nc1ccc2c(c1)nc(c(n2)C)C
500,CSc1c[nH]c2c(c1=O)ccc1c2ccnc1
501,CCN(CCOP(=O)(O)O)CCCOc1ccc2c(c1)ncnc2Nc1n[nH]c(c1)CC(=O)Nc1cccc(c1)F
502,O=C(Nc1cc(C)ccc1F)Nc1ccc(cc1)c1cccc2c1c(N)nn2C
503,COc1ccc(c2c1onc2N)c1ccc(cc1)NC(=O)Nc1ccc(c(c1)C)F
504,CCOc1nc(cc(c1C#N)N)C(=O)NCc1cccnc1
505,COc1ccc(cc1)C(=O)Nc1cnc2c(c1)c(c[nH]2)c1ccccc1
506,O=C(Nc1ncc(s1)[N+](=O)[O-])NCc1ccccc1
507,CC(C(C)(C)C)NC1=C(C(=O)C1=O)Nc1ccncc1
508,COc1ccc2c(c1)ccc(c2)c1c(nc(n1C)c1ccc(cc1C)S(=O)C)c1ccncc1
509,NC(=N)SCCCn1c2ccccc2c(c1c1cc2c(s1)cccc2)C1=C(C(=O)C)C(=O)NC1=O
510,O=C(Nc1ccccc1)NNC=C1C=C(Br)C(=O)C(=C1)Br
511,NC(COc1cncc(c1)C=Cc1ccncc1)COCc1ccccc1
512,COC1C(CC2OC1(C)n1c3ccccc3c3c1c1n2c2ccccc2c1c1c3CNC1=O)[N+](C)(C)C
513,N#Cc1ccc2c(c1)C(=C1NC=C(C=C1)CN1CCOCC1)C(=O)N2
514,NC(Cc1ccccc1)CNc1nc(c2ccncc2)c(c(=O)n1C)c1ccc2c(c1)cccc2
515,OC1CCCN(C1)C(=O)c1noc(c1)c1ccc2c(c1)cn[nH]2
516,CN1CCN(CC1)c1ccc(cc1)Nc1nc(c(s1)C(=O)c1c(Cl)cccc1Cl)N
517,NCC(c1cn(c2c1cccc2)C)c1cncc(c1)C=Cc1ccncc1
518,OCCCNc1cncc(c1)c1cncc(n1)Nc1cccc(c1)Cl
519,O=C(CC(O)(C)C)NCCn1ccc2c1c(ncn2)Nc1ccc(c(c1)Cl)Oc1cccc(c1)C(F)(F)F
520,OC1OC2CC(=O)c3cc(O)c(c(c3-c3c(O)c(O)c4c5c3c(=O)oc3c5c(c(-c5c(C(=O)OC2C(C1O)O)cc(O)c(c5O)O)c(O)c3O)c(=O)o4)O)O
521,NCCCN(C(=O)c1cccc(c1)n1nc(cc1NC(=O)Nc1cccc2c1cccc2)C(C)(C)C)C(C)C
522,NCCCn1cc(c2c1cnc(n2)N)c1cc2cn[nH]c2c(c1)c1cc2c(s1)cccc2
523,O=C(Nc1cccc(c1)C)Cc1ccc(cc1)c1cccc2c1c(N)n[nH]2
524,O=C(Nc1cccnc1)NCCCCCCNC(=O)Nc1cccnc1
525,O=C(Nc1cc(C)cc(c1)C)Nc1ccc2-c3c(CCc2c1)sc1c3c(N)ncn1
526,OCc1cccc(c1)c1nn(c2c1c(N)ncn2)C(C)C
527,Clc1ccc(cc1)CCNC(=O)c1sc2c(c1)c([nH]n2)C
528,COc1cc2CCN(c2cc1Nc1nc(Nc2cccc(c2C(=O)N)F)c2c(n1)[nH]cc2)C(=O)CN(C)C
529,Cc1csc(n1)NC(=O)c1sc2c(c1N)ccc(n2)c1ccncc1
530,O=C(Nc1cccc(c1)C)Nc1ccc(cc1)c1csc2c1c(N)ncn2
531,Cn1cnc2c1c(=O)n(C)c(=O)n2C
532,O=C(c1cc(O)c(c(c1)O)O)OC1CC(CC(C1OC(=O)c1cc(O)c(c(c1)O)O)OC(=O)c1cc(O)c(c(c1)O)O)(OC(=O)c1cc(O)c(c(c1)O)O)C(=O)O
533,CN1CCN(CC1)C1CCC(CC1)n1cc(c2c1ncnc2N)c1ccc(cc1)Oc1ccccc1
534,FC(c1cccc(c1)c1nnc2n1nc(cc2)NC1CCNCC1)(F)F
535,O=C(Nc1cccc(c1N(C)C)c1nc2n(c1c1ccnc(n1)Nc1cccc(c1)N1CCOCC1)ccs2)Cc1ccccc1
536,NC1CCN(C1)c1c(F)cc2c(c1F)n1C(C)CSc1c(c2=O)C(=O)O
537,O=C1C(=O)C(=C1Nc1ccncc1)NCc1ccc(c(c1)C)C
538,N#Cc1ccc(cn1)c1n[nH]c2-c3c(Cc12)cc(c(c3)OC)C#C
539,Brc1ccc2c(c1)c(=O)[nH][nH]2
540,COc1ccc(cc1)CNC1=C(C(=O)C1=O)Nc1ccc2c(c1)cn[nH]2
541,CN1C2CCC1n1c3ccccc3c3c1c1n2c2ccccc2c1c1c3C(=O)NC1=O
542,CN(C(=O)c1n(nnc1c1ccc2c(c1)cn[nH]2)Cc1ccccc1)C
543,COc1cc(c(cc1CC(=O)Nc1cc(N)c(c(n1)OC(C)C)C#N)OC)S(=O)(=O)C
544,Fc1ccc(c(c1)F)c1nc2n(c1c1ccc3n(n1)c(nn3)C(O)(C)C)CCC2
545,Fc1cc2c(=O)c3c(=O)[nH]sc3n(c2c(c1NCc1ccccc1)F)C1CC1
546,O=C(Nc1cccc(c1)C(F)(F)F)Nc1ccc(cc1)c1ccc(=O)[nH]n1
547,COc1ccccc1CNc1ncc(c(n1)NC1CCCC1)C(=O)NCCCN1CCCC1=O
548,CC(=O)c1cccc(c1)c1nn(c2c1c(N)ncn2)C(C)C
549,Oc1ccc(cc1)Nc1cc2C(=O)NC(=O)c2cc1Nc1ccc(cc1)O
550,N#CC(c1ccc(cc1)n1c(=O)n(c2c1c1cc(ccc1nc2)c1cnc2c(c1)cccc2)C)(C)C
551,N#CC(Oc1cccc(c1Cl)C(=O)Nc1cc(ccc1F)N(c1ccc2c(n1)sc(n2)NC(=O)C1CC1)C)(C)C
552,Cc1cc(nnc1NCCN1CCOCC1)c1ccccc1
553,CCc1cccc(c1)NC(=O)Nc1ccc2-c3c(CCc2c1)sc1c3c(N)ncn1
554,CCn1c(nc2c1cc(nc2)Oc1cccc(c1)NC(=O)c1ccc(cc1)OCCN1CCOCC1)c1nonc1N
555,O=C(c1nnn(c1c1cccs1)c1nonc1N)NN=Cc1cccs1
556,NNc1nc(OCCc2ccccn2)nc(c1)N1CCOCC1
557,OCC1OC(OC(=O)c2cc(O)c(c(c2)O)O)C(C(C1O)O)O
558,Cc1ccc(c(c1)c1ccc2n(c1)c(N)nn2)F
559,Fc1ccc(cc1)c1[nH]c(c(n1)c1ccc(cc1)F)c1ccncc1
560,O=C(Nc1cc(ccc1F)C(F)(F)F)Nc1ccc(cc1)c1csc2c1c(N)ncc2c1ccncc1
561,NC(=O)c1cc2c(s1)cncc2
562,O=C(Nc1ccnc2c1ccc(c2)C(F)(F)F)Nc1cccc(n1)C(F)(F)F
563,CN1CCN(CC1)c1ccc(cn1)c1cnc2c(c1)N(CCN2)Cc1cc(Cl)ccc1C(F)(F)F
564,NCC(Cc1ccccc1)COc1cncc(c1)c1ccc2c(c1)c(C)[nH]n2
565,Fc1ccc(cc1)c1nc2n(c1c1ccnc(n1)NCC1CC1)ccnc2
566,c1ccc(cc1)c1ccnc2c1cc[nH]2
567,Brc1ccc(cc1)Oc1cncc2c1cc(s2)C(=O)N
568,O=C1Nc2ccccc2Nc2c1c(N)ncn2
569,NCCNCCNC1=C(C(=O)NC1=O)c1cc2c([nH]1)cccc2
570,O=C(c1nnn(c1c1ccccc1)c1nonc1N)NN=Cc1ccncc1
571,CCCOc1nc(NC(=O)C)cc(c1C#N)N
